708943,1;Enemy;DeathBy;Gun
709092,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
710881,5;Enemy;DeathBy;Gun
713239,9;Enemy;DeathBy;Gun
715119,9;Alert;NonAffectiveSpawn;Activation
715815,8;Enemy;DeathBy;Gun
716080,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
717756;Enemy;DeathBy;Gun
719081,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
722082,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
723981,9;Enemy;DeathBy;Gun
724975,9;Player;Health;IncreaseTo;140
725092,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
726087,3;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;3
728920,3;Enemy;DeathBy;Gun
730096,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
731504,6;Enemy;DeathBy;Gun
732085,2;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
734089,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
734519,8;Enemy;DeathBy;Gun
735083,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
737750,3;Enemy;DeathBy;Gun
738081,7;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
741080,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
743084,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
743813,8;Enemy;DeathBy;Gun
744095,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;4
744327,5;TextScore;ChangeTo;POORLY
744890,6;Enemy;DeathBy;Gun
748087,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
749164,9;Enemy;DeathBy;Gun
750093,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
750110,9;Alert;Enemy;SpeedChange
750110,9;Enemy;Speed;ChangeTo;3,03
752082,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
752082,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
752115,6;Enemy;Speed;ChangeTo;3,06
752811,2;Enemy;DeathBy;Gun
754120,3;Enemy;Speed;ChangeTo;3,09
755826,3;Enemy;DeathBy;Gun
756091,6;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
756124,4;Enemy;Speed;ChangeTo;3,12
757972;Enemy;DeathBy;Gun
758138,4;Enemy;Speed;ChangeTo;3,15
760142,5;Enemy;Speed;ChangeTo;3,18
760672,3;Enemy;DeathBy;Gun
761086,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
761086,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
762080,6;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;3
762146,8;Enemy;Speed;ChangeTo;3,21
763091,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
764152,5;Enemy;Speed;ChangeTo;3,24
764881,2;Player;Health;DecreaseTo;120
766156,3;Enemy;Speed;ChangeTo;3,27
766493,9;Player;Health;DecreaseTo;100
766493,9;Slider;Health;DecreaseTo;112
767520,3;Player;Health;DecreaseTo;80
767520,3;Slider;Health;DecreaseTo;84
768083,6;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;3
768166,4;Enemy;Speed;ChangeTo;3,3
770088,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
770171;Enemy;Speed;ChangeTo;3,33
772176,3;Enemy;Speed;ChangeTo;3,36
774080,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
774080,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
774080,8;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
774180,1;Enemy;Speed;ChangeTo;3,39
775126,2;Alert;NonAffectiveSpawn;Activation
776187,3;Enemy;Speed;ChangeTo;3,42
778204;Enemy;Speed;ChangeTo;3,45
779086,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
779618,4;Enemy;DeathBy;Gun
780049,3;Enemy;DeathBy;Gun
780082,7;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;0
780215,1;Enemy;Speed;ChangeTo;3,48
782219,8;Enemy;Speed;ChangeTo;3,51
782633,9;Enemy;DeathBy;Gun
784143;Enemy;DeathBy;Gun
784225,8;Enemy;Speed;ChangeTo;3,539999
784524,6;Player;Health;IncreaseTo;90
784524,6;Slider;Health;IncreaseTo;112
785087,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
785650,6;Enemy;DeathBy;Gun
786090,9;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
786090,9;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;3
786240;Enemy;Speed;ChangeTo;3,569999
787086,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
788082,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
788249;Enemy;Speed;ChangeTo;3,599999
788846,9;Enemy;DeathBy;Gun
790261,2;Enemy;Speed;ChangeTo;3,629999
792086,5;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;5
792086,5;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;5
792268,8;Enemy;Speed;ChangeTo;3,659999
794273,4;Enemy;Speed;ChangeTo;3,689999
795972,7;Player;SuperPower;Time;1,136169
795972,7;Slider;SuperPower;DecreaseTo;77,27661
795972,7;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
795972,7;Player;DamagePerShot;DecreaseTo;14
795972,7;Player;Range;DecreaseTo;90
795972,7;Player;SuperPower;Kill;6
795972,7;Enemy;DeathBy;SuperPower
795972,7;Enemy;DeathBy;SuperPower
795972,7;Enemy;DeathBy;SuperPower
795972,7;Enemy;DeathBy;SuperPower
795972,7;Enemy;DeathBy;SuperPower
795972,7;Enemy;DeathBy;SuperPower
795972,7;Player;SuperPower;Alpha;0,2272339
796088,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
796287,5;Enemy;Speed;ChangeTo;3,719999
796486,3;TextScore;ChangeTo;DECENTLY
797082,7;Enemy;0;RegularSpawn;AtSpawnPoint;1
798081,7;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
798081,7;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;1
798297;Enemy;Speed;ChangeTo;3,749999
800086,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
800301,9;Enemy;Speed;ChangeTo;3,779999
800633,3;Player;Health;DecreaseTo;70
800633,3;Slider;Health;DecreaseTo;84
802313,4;Enemy;Speed;ChangeTo;3,809999
804087,3;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;1
804087,3;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;3
804324,6;Enemy;Speed;ChangeTo;3,839999
805983,5;Slider;SuperPower;IncreaseTo;82,27661
805983,5;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
805983,5;Player;DamagePerShot;IncreaseTo;15
805983,5;Player;Range;IncreaseTo;100
806084,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
806335;Enemy;Speed;ChangeTo;3,869999
806516,8;Enemy;DeathBy;Gun
807081,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
808341,7;Enemy;Speed;ChangeTo;3,899999
808414,9;Enemy;DeathBy;Gun
810084,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
810084,4;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
810355,1;Enemy;Speed;ChangeTo;3,929999
810693,2;Enemy;DeathBy;Gun
811307,1;Enemy;DeathBy;Gun
812369,6;Enemy;Speed;ChangeTo;3,959999
813082,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
814374,8;Enemy;Speed;ChangeTo;3,989999
815081,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
815920,3;Enemy;DeathBy;Gun
815989,7;Slider;SuperPower;IncreaseTo;87,27661
815989,7;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
815989,7;Player;DamagePerShot;IncreaseTo;15
815989,7;Player;Range;IncreaseTo;100
816089,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
816089,1;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;4
816390,8;Enemy;Speed;ChangeTo;4,019999
816745,3;Enemy;DeathBy;Gun
817648,8;Player;Health;IncreaseTo;80
818085,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
818396,5;Enemy;Speed;ChangeTo;4,049999
820404,5;Enemy;Speed;ChangeTo;4,079999
822087,3;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;0
822087,3;Enemy;1;NonAffectiveSpawn;AtSpawnPoint;5
822405,3;Enemy;Speed;ChangeTo;4,11
823656,3;Enemy;DeathBy;Gun
824090,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
824411,4;Enemy;Speed;ChangeTo;4,14
824776,4;Player;Health;DecreaseTo;60
824776,4;Player;Health;DecreaseTo;40
824776,4;Slider;Health;DecreaseTo;56
826006,8;Slider;SuperPower;IncreaseTo;92,27661
826006,8;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
826006,8;Player;DamagePerShot;IncreaseTo;15
826006,8;Player;Range;IncreaseTo;100
826081,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
826415,1;Enemy;Speed;ChangeTo;4,17
828090,7;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
828090,7;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;5
828431;Enemy;Speed;ChangeTo;4,2
828689,4;Enemy;DeathBy;Gun
829081,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
829533,8;Enemy;DeathBy;Gun
830447,1;Enemy;Speed;ChangeTo;4,23
832460,4;Enemy;Speed;ChangeTo;4,260001
833092,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
834080,9;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;1
834080,9;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;4
834153,2;Enemy;DeathBy;Gun
834366,6;Enemy;DeathBy;Gun
834470,1;Enemy;Speed;ChangeTo;4,290001
836014,9;Slider;SuperPower;IncreaseTo;97,27661
836014,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
836014,9;Player;DamagePerShot;IncreaseTo;15
836014,9;Player;Range;IncreaseTo;100
836480,1;Enemy;Speed;ChangeTo;4,320001
838492,7;Enemy;Speed;ChangeTo;4,350001
839084,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
839271,1;Player;SuperPower;Time;2,672485
839271,1;Slider;SuperPower;DecreaseTo;45,28255
839271,1;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
839271,1;Player;DamagePerShot;DecreaseTo;14
839271,1;Player;Range;DecreaseTo;90
839271,1;Player;SuperPower;Kill;0
839271,1;Player;SuperPower;Alpha;0,5344971
840080,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
840080,5;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;0
840080,5;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;3
840497,8;Enemy;Speed;ChangeTo;4,380002
841791,6;Player;Health;IncreaseTo;50
842098,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
842511,2;Enemy;Speed;ChangeTo;4,410002
843866,8;Player;SuperPower;Time;3,07196
843866,8;Slider;SuperPower;DecreaseTo;17,46131
843866,8;Player;TimeBetweenTwoBullets;IncreaseTo;0,4
843866,8;Player;DamagePerShot;DecreaseTo;13
843866,8;Player;Range;DecreaseTo;80
843866,8;Player;SuperPower;Kill;2
843866,8;Enemy;DeathBy;SuperPower
843866,8;Enemy;DeathBy;SuperPower
843866,8;Player;SuperPower;Alpha;0,6143921
844529,9;Enemy;Speed;ChangeTo;4,440002
846094,6;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;2
846094,6;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;4
846538,3;Enemy;Speed;ChangeTo;4,470002
847681,2;Player;Health;DecreaseTo;30
848543,9;Enemy;Speed;ChangeTo;4,500002
850547,1;Enemy;Speed;ChangeTo;4,530003
851094,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
851094,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
851215,1;Player;Health;DecreaseTo;10
851215,1;Slider;Health;DecreaseTo;28
852082,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
852082,3;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;0
852082,3;Enemy;2;NonAffectiveSpawn;AtSpawnPoint;5
852547,3;Enemy;Speed;ChangeTo;4,560003
853869,9;Slider;SuperPower;IncreaseTo;22,46131
853869,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,3
853869,9;Player;DamagePerShot;IncreaseTo;14
853869,9;Player;Range;IncreaseTo;90
854547,7;Enemy;Speed;ChangeTo;4,590003
856036,5;Enemy;DeathBy;Gun
856551,4;Enemy;Speed;ChangeTo;4,620003
858093,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;2
858093,8;Enemy;0;NonAffectiveSpawn;AtSpawnPoint;4
858566,3;Enemy;Speed;ChangeTo;4,650003
859645,9;Player;Health;DecreaseTo;-10
859645,9;Player;Death
862996,3;KeyPress;B
863031,4;Scene;Load;12
888090,7;KeyPress;C
