591711,5;Enemy;Speed;ChangeTo;2,477879
591727,6;Slider;SuperPower;IncreaseTo;23,18738
591727,6;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
591727,6;Player;DamagePerShot;IncreaseTo;15
591727,6;Player;Range;IncreaseTo;100
593596,6;Player;Health;IncreaseTo;60
593596,6;Slider;Health;IncreaseTo;84
593712,6;Enemy;Speed;ChangeTo;2,361838
594391,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
594691,9;Enemy;DeathBy;Gun
595380,8;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
595380,8;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
595713,9;Enemy;Speed;ChangeTo;2,259374
596613,1;AffectiveSpawn;SpawnMax;SetTo;2
597714,2;Enemy;Speed;ChangeTo;2,20419
597879,8;Enemy;DeathBy;Gun
598941,4;Enemy;DeathBy;Gun
599721,3;Enemy;Speed;ChangeTo;2,139611
600019,4;Enemy;DeathBy;Gun
600384,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
601383;Enemy;0;RegularSpawn;AtSpawnPoint;2
601383;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
601383;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
601629,2;AffectiveSpawn;SpawnMax;SetTo;2
601728,9;Slider;SuperPower;IncreaseTo;28,18738
601728,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
601728,9;Player;DamagePerShot;IncreaseTo;15
601728,9;Player;Range;IncreaseTo;100
601728,9;Enemy;Speed;ChangeTo;2,11417
603382,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
603618,4;Enemy;DeathBy;Gun
603734,6;Enemy;Speed;ChangeTo;2,176422
605748,1;Enemy;Speed;ChangeTo;2,18623
606599,1;Enemy;DeathBy;Gun
606631,4;AffectiveSpawn;SpawnMax;SetTo;2
607393,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
607393,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
607675;Enemy;DeathBy;Gun
607757,9;Enemy;Speed;ChangeTo;2,542672
609766,1;Enemy;DeathBy;Gun
609766,1;Enemy;Speed;ChangeTo;2,929254
610606,6;Player;Health;IncreaseTo;70
611217,6;Enemy;DeathBy;Gun
611650,2;AffectiveSpawn;SpawnMax;SetTo;2
611738,3;Slider;SuperPower;IncreaseTo;33,18738
611738,3;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
611738,3;Player;DamagePerShot;IncreaseTo;15
611738,3;Player;Range;IncreaseTo;100
611771,3;Enemy;Speed;ChangeTo;2,691315
612391,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
612391,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
613395,5;Enemy;0;RegularSpawn;AtSpawnPoint;2
613395,5;Enemy;0;AffectiveSpawn;AtSpawnPoint;1
613395,5;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
613773,9;Enemy;Speed;ChangeTo;3,983335
615778,7;Enemy;Speed;ChangeTo;4,546868
616303;Player;SuperPower;Time;4,185517
616303;Slider;SuperPower;DecreaseTo;5,406113
616303;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
616303;Player;DamagePerShot;DecreaseTo;14
616303;Player;Range;DecreaseTo;90
616303;Player;SuperPower;Kill;15
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Enemy;DeathBy;SuperPower
616303;Player;SuperPower;Alpha;0,8371034
616652,9;AffectiveSpawn;SpawnMax;SetTo;5
616818,6;TextScore;ChangeTo;FANTASTIC
617788,3;Enemy;Speed;ChangeTo;4,603343
619384,6;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
619384,6;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
619802,1;Enemy;Speed;ChangeTo;4,358096
621386,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
621658,1;AffectiveSpawn;SpawnMax;SetTo;2
621803,7;Enemy;Speed;ChangeTo;3,977209
623393,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
623443,5;Enemy;DeathBy;Gun
623808,3;Enemy;Speed;ChangeTo;3,713844
625388,3;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
625388,3;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
625819,4;Enemy;Speed;ChangeTo;3,503772
626316,4;Slider;SuperPower;IncreaseTo;10,40611
626316,4;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
626316,4;Player;DamagePerShot;IncreaseTo;15
626316,4;Player;Range;IncreaseTo;100
626382,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
626667,2;AffectiveSpawn;SpawnMax;SetTo;2
626683,8;Enemy;DeathBy;Gun
627613,9;Player;Health;IncreaseTo;80
627829,3;Enemy;Speed;ChangeTo;3,451499
629836,7;Enemy;Speed;ChangeTo;3,270705
630386,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
631382,9;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
631382,9;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
631681,2;AffectiveSpawn;SpawnMax;SetTo;2
631846,7;Enemy;Speed;ChangeTo;3,017087
633860,8;Enemy;Speed;ChangeTo;3,365888
633927,1;Enemy;DeathBy;Gun
634391,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
635872,3;Enemy;Speed;ChangeTo;3,262678
636021,4;Player;Health;DecreaseTo;60
636324,1;Slider;SuperPower;IncreaseTo;15,40611
636324,1;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
636324,1;Player;DamagePerShot;IncreaseTo;15
636324,1;Player;Range;IncreaseTo;100
636688,8;AffectiveSpawn;SpawnMax;SetTo;2
637384,4;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
637384,4;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
637881,4;Enemy;Speed;ChangeTo;3,011552
639394,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
639394,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
639890,6;Enemy;Speed;ChangeTo;2,965661
640124,6;Player;Health;DecreaseTo;40
640124,6;Slider;Health;DecreaseTo;56
641694,7;AffectiveSpawn;SpawnMax;SetTo;2
641893,9;Enemy;Speed;ChangeTo;2,780614
642994,2;Enemy;DeathBy;Gun
643393,1;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
643393,1;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
643900,6;Enemy;Speed;ChangeTo;2,696456
645390,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
645904,2;Enemy;Speed;ChangeTo;2,580965
646340,4;Slider;SuperPower;IncreaseTo;20,40611
646340,4;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
646340,4;Player;DamagePerShot;IncreaseTo;15
646340,4;Player;Range;IncreaseTo;100
646705,3;AffectiveSpawn;SpawnMax;SetTo;2
647914,9;Enemy;Speed;ChangeTo;4,318985
648395,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
649394,6;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
649394,6;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
649726;Player;SuperPower;Time;3,904669
649726;Slider;SuperPower;DecreaseTo;4,470291
649726;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
649726;Player;DamagePerShot;DecreaseTo;14
649726;Player;Range;DecreaseTo;90
649726;Player;SuperPower;Kill;10
649726;Enemy;DeathBy;SuperPower
649726;Enemy;DeathBy;SuperPower
649726;Enemy;DeathBy;SuperPower
649726;Enemy;DeathBy;SuperPower
649726;Enemy;DeathBy;SuperPower
649726;Enemy;DeathBy;SuperPower
649726;Enemy;DeathBy;SuperPower
649726;Enemy;DeathBy;SuperPower
649726;Enemy;DeathBy;SuperPower
649726;Enemy;DeathBy;SuperPower
649726;Player;SuperPower;Alpha;0,7809337
649927,9;Enemy;Speed;ChangeTo;5,121585
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
650243,1;Enemy;DeathBy;LevelEnd
651718,4;AffectiveSpawn;SpawnMax;SetTo;5
651933,8;Enemy;Speed;ChangeTo;4,894296
652381,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
652397,7;Enemy;DeathBy;LevelEnd
653242,6;Scene;Load;7
654289,9;ButtonClick;Next
654803,3;ButtonClick;Next
655300,5;ButtonClick;Next
656825,3;ButtonClick;Play
660137,8;Player;Starting;Range;100
660137,8;Player;Starting;TimeBetweenBullets;0,2
660137,8;Player;Starting;DamagerPerShot;15
660137,8;Player;Starting;SuperPower;100
660137,8;Player;Starting;Health;170
660137,8;Scene;Load;8
660137,8;Alert;CameraChange;1
664119,4;Alert;CameraChange;2
668112,8;Alert;CameraChange;3
670126,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
672115,4;Camera;ChangeTo;FPS
675133,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
677480,3;Enemy;DeathBy;Gun
680125,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
681695,9;Enemy;DeathBy;Gun
682140;Enemy;0;RegularSpawn;AtSpawnPoint;0
685130,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
686315,1;Enemy;DeathBy;Gun
688124,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
694124,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
695120,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
695167,5;Enemy;DeathBy;Gun
696125,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
697717,4;Enemy;DeathBy;Gun
700215,3;Enemy;DeathBy;Gun
703200;Enemy;DeathBy;Gun
704131,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
705133,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
706129,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
708301,9;Enemy;DeathBy;Gun
709987,7;Enemy;DeathBy;Gun
712139,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
713110,4;Enemy;DeathBy;Gun
715128,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
717822,8;Enemy;DeathBy;Gun
718135,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
720136,6;AffectiveSpawn;SpawnMax;SetTo;2
720136,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
720198;Alert;AffectiveSpawn;Activation
720198;AffectiveSpawn;Active;Sum;5
720326,9;Enemy;DeathBy;Gun
722405,6;Enemy;DeathBy;Gun
725130,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
725130,6;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
725147,6;AffectiveSpawn;SpawnMax;SetTo;2
726799,6;Enemy;DeathBy;Gun
728134,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
729773,9;Enemy;DeathBy;Gun
730134,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
730134,1;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
730150,6;AffectiveSpawn;SpawnMax;SetTo;2
731471,9;Enemy;DeathBy;Gun
733612,1;Enemy;DeathBy;Gun
735132,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
735132,9;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
735162,5;AffectiveSpawn;SpawnMax;SetTo;2
736123,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
736819,9;Enemy;DeathBy;Gun
740139,9;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
740175,8;AffectiveSpawn;SpawnMax;SetTo;2
742131,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
743982,2;Enemy;DeathBy;Gun
744139,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
745120,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
745120,2;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
745185,4;AffectiveSpawn;SpawnMax;SetTo;2
745864,7;Enemy;DeathBy;Gun
746806,4;Player;Health;DecreaseTo;140
747415,3;Player;Health;DecreaseTo;110
747415,3;Slider;Health;DecreaseTo;136
749463,6;Enemy;DeathBy;Gun
750121,3;Alert;Enemy;SpeedAdjust
750121,3;Enemy;Speed;ChangeTo;3,371009
750121,3;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
750210,6;AffectiveSpawn;SpawnMax;SetTo;2
751163,1;Enemy;DeathBy;Gun
752125,4;Enemy;Speed;ChangeTo;3,459538
752125,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
754134,4;Enemy;Speed;ChangeTo;3,287017
754134,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
755135;Enemy;0;RegularSpawn;AtSpawnPoint;0
755135;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
755223,8;AffectiveSpawn;SpawnMax;SetTo;2
756140,3;Enemy;Speed;ChangeTo;4,619215
758148,9;Enemy;Speed;ChangeTo;4,596304
759473,2;Player;Health;DecreaseTo;80
759473,2;Slider;Health;DecreaseTo;102
760120,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
760120,8;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
760157,6;Enemy;Speed;ChangeTo;5,597525
760191,8;Player;SuperPower;Time;3,45894
760191,8;Slider;SuperPower;DecreaseTo;30,82121
760191,8;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
760191,8;Player;DamagePerShot;DecreaseTo;14
760191,8;Player;Range;DecreaseTo;90
760191,8;Player;SuperPower;Kill;13
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Enemy;DeathBy;SuperPower
760191,8;Player;SuperPower;Alpha;0,6917879
760226,5;AffectiveSpawn;SpawnMax;SetTo;2
762163,3;Enemy;Speed;ChangeTo;5,246169
764168,3;Enemy;Speed;ChangeTo;4,897127
765127,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
765127,8;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
765237,9;AffectiveSpawn;SpawnMax;SetTo;5
766121,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
766171,2;Enemy;Speed;ChangeTo;5,294585
767210,2;Enemy;DeathBy;Gun
768124,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
768185,7;Enemy;Speed;ChangeTo;5,128382
770136,1;Enemy;0;AffectiveSpawn;AtSpawnPoint;2
770188,4;Enemy;Speed;ChangeTo;5,241735
770221,5;Slider;SuperPower;IncreaseTo;35,82121
770221,5;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
770221,5;Player;DamagePerShot;IncreaseTo;15
770221,5;Player;Range;IncreaseTo;100
770242,7;AffectiveSpawn;SpawnMax;SetTo;5
772198;Enemy;Speed;ChangeTo;5,062028
773474,3;Player;Health;IncreaseTo;90
774198,7;Enemy;Speed;ChangeTo;6,046074
774259,8;Enemy;DeathBy;Gun
774933,8;Player;Health;DecreaseTo;60
774933,8;Slider;Health;DecreaseTo;68
775129,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
775129,4;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
775244,9;AffectiveSpawn;SpawnMax;SetTo;5
776120,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
776203,6;Enemy;Speed;ChangeTo;5,873592
778128,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
778225,3;Enemy;Speed;ChangeTo;6,084309
780196;Alert;AffectiveSpawn;Activation
780196;AffectiveSpawn;Active;Sum;5
780222,1;Slider;SuperPower;IncreaseTo;40,82121
780222,1;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
780222,1;Player;DamagePerShot;IncreaseTo;15
780222,1;Player;Range;IncreaseTo;100
780239,1;Enemy;Speed;ChangeTo;6,294844
780256,1;Enemy;DeathBy;Gun
780256,1;AffectiveSpawn;SpawnMax;SetTo;5
782244,9;Enemy;Speed;ChangeTo;6,006822
783129,6;Player;Health;DecreaseTo;30
783129,6;Slider;Health;DecreaseTo;34
784033,4;Player;Health;DecreaseTo;0
784033,4;Player;Death
785271,6;AffectiveSpawn;SpawnMax;SetTo;5
790274,8;AffectiveSpawn;SpawnMax;SetTo;5
795289,8;AffectiveSpawn;SpawnMax;SetTo;5
798039,7;Player;Health;IncreaseTo;10
798039,7;Player;Health;DecreaseTo;-20
799765,8;KeyPress;B
799799,5;Scene;Load;12
803381,8;KeyPress;C
