1,530554E+15;UnixTime
778593,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
778860,2;AffectiveSpawn;SpawnMax;SetTo;2
779047,4;Enemy;Speed;ChangeTo;2,649535
780587,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
781047,8;Enemy;Speed;ChangeTo;2,614614
781876,5;Enemy;DeathBy;Gun
781925,6;Player;Health;IncreaseTo;90
781925,6;Slider;Health;IncreaseTo;112
782582;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
782582;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
783058,9;Enemy;Speed;ChangeTo;2,505965
783124,9;Enemy;DeathBy;Gun
783587,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
783768,9;Enemy;DeathBy;Gun
783868,3;AffectiveSpawn;SpawnMax;SetTo;2
784402,7;Enemy;DeathBy;Gun
784787,1;Slider;SuperPower;IncreaseTo;19,36794
784787,1;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
784787,1;Player;DamagePerShot;IncreaseTo;15
784787,1;Player;Range;IncreaseTo;100
785069,4;Enemy;Speed;ChangeTo;2,453161
787076,8;Enemy;Speed;ChangeTo;2,425699
787591;Enemy;0;RegularSpawn;AtSpawnPoint;0
788591,7;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
788591,7;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
788875,8;AffectiveSpawn;SpawnMax;SetTo;2
789091,2;Enemy;Speed;ChangeTo;2,387622
791105,3;Enemy;Speed;ChangeTo;2,325666
791580,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
792501,1;Player;SuperPower;Time;4,025467
792501,1;Slider;SuperPower;DecreaseTo;3,77494
792501,1;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
792501,1;Player;DamagePerShot;DecreaseTo;14
792501,1;Player;Range;DecreaseTo;90
792501,1;Player;SuperPower;Kill;6
792501,1;Enemy;DeathBy;SuperPower
792501,1;Enemy;DeathBy;SuperPower
792501,1;Enemy;DeathBy;SuperPower
792501,1;Enemy;DeathBy;SuperPower
792501,1;Enemy;DeathBy;SuperPower
792501,1;Enemy;DeathBy;SuperPower
792501,1;Player;SuperPower;Alpha;0,8050934
793123,8;Enemy;Speed;ChangeTo;2,275783
793889,9;AffectiveSpawn;SpawnMax;SetTo;2
794593,6;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
794593,6;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
795129,7;Enemy;Speed;ChangeTo;2,251529
796596;Enemy;0;RegularSpawn;AtSpawnPoint;1
796596;Enemy;0;RegularSpawn;AtSpawnPoint;0
797131,3;Enemy;Speed;ChangeTo;2,258481
798901,2;AffectiveSpawn;SpawnMax;SetTo;2
798934,3;Player;Health;IncreaseTo;100
799133,1;Enemy;Speed;ChangeTo;2,239735
800193,6;Enemy;DeathBy;Gun
800591,2;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
800591,2;Enemy;0;AffectiveSpawn;AtSpawnPoint;1
801148,9;Enemy;Speed;ChangeTo;2,209695
802514,9;Slider;SuperPower;IncreaseTo;8,77494
802514,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
802514,9;Player;DamagePerShot;IncreaseTo;15
802514,9;Player;Range;IncreaseTo;100
802581,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
803164,5;Enemy;Speed;ChangeTo;2,214847
803429,8;Enemy;DeathBy;Gun
803901,8;AffectiveSpawn;SpawnMax;SetTo;2
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
803934,9;Enemy;DeathBy;LevelEnd
805180,2;Enemy;Speed;ChangeTo;2,209625
805594,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
805611,1;Enemy;DeathBy;LevelEnd
806592,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
806592,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
806609;Enemy;DeathBy;LevelEnd
806609;Enemy;DeathBy;LevelEnd
806940,4;Scene;Load;7
811652,6;ButtonClick;Next
820010,7;ButtonClick;Next
827220,1;ButtonClick;Next
833172,6;ButtonClick;Play
836486,1;Player;Starting;Range;100
836486,1;Player;Starting;TimeBetweenBullets;0,2
836486,1;Player;Starting;DamagerPerShot;15
836486,1;Player;Starting;SuperPower;100
836486,1;Player;Starting;Health;170
836486,1;Scene;Load;8
836486,1;Alert;CameraChange;1
840457,9;Alert;CameraChange;2
844461,8;Alert;CameraChange;3
846466,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
848455,9;Camera;ChangeTo;FPS
849387,3;Enemy;DeathBy;Gun
851475,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
856462,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
857075,4;Enemy;DeathBy;Gun
858470,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
861469,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
862297,5;Enemy;DeathBy;Gun
864471,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
870069;Enemy;DeathBy;Gun
870466,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
871463,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
872462,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
873910,8;Enemy;DeathBy;Gun
876875,2;Enemy;DeathBy;Gun
880465,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
880481,8;Enemy;DeathBy;Gun
881465,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
882463,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
883461;Enemy;DeathBy;Gun
886641,1;Enemy;DeathBy;Gun
888480;Enemy;0;RegularSpawn;AtSpawnPoint;0
888548,1;Enemy;DeathBy;Gun
891475,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
892621,1;Enemy;DeathBy;Gun
894464,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
895180,6;Enemy;DeathBy;Gun
896466,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
896482,3;AffectiveSpawn;SpawnMax;SetTo;5
896548,3;Alert;AffectiveSpawn;Activation
896548,3;AffectiveSpawn;Active;Sum;5
899453,8;Enemy;DeathBy;Gun
901472,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
901472,8;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
901489,3;AffectiveSpawn;SpawnMax;SetTo;5
903457,3;Enemy;DeathBy;Gun
904318,9;Enemy;DeathBy;Gun
904467,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
906474,9;Enemy;0;RegularSpawn;AtSpawnPoint;0
906474,9;Enemy;0;AffectiveSpawn;AtSpawnPoint;3
906491,6;AffectiveSpawn;SpawnMax;SetTo;5
907520,9;Enemy;DeathBy;Gun
910972,3;Enemy;DeathBy;Gun
911469,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
911469,6;Enemy;1;AffectiveSpawn;AtSpawnPoint;3
911503;AffectiveSpawn;SpawnMax;SetTo;5
912463,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
915235,3;Enemy;DeathBy;Gun
915334,3;Player;Health;DecreaseTo;140
916465,3;Enemy;0;AffectiveSpawn;AtSpawnPoint;1
916515;AffectiveSpawn;SpawnMax;SetTo;5
918214,2;Enemy;DeathBy;Gun
918462,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
920470,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
920569,8;Enemy;DeathBy;Gun
921464,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
921464,1;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
921530,3;AffectiveSpawn;SpawnMax;SetTo;5
925407,8;Enemy;DeathBy;Gun
926475,6;Enemy;0;AffectiveSpawn;AtSpawnPoint;4
926492,3;Alert;Enemy;SpeedAdjust
926492,3;Enemy;Speed;ChangeTo;5,423822
926541,9;AffectiveSpawn;SpawnMax;SetTo;5
928464,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
928497,9;Enemy;Speed;ChangeTo;5,219321
929144,4;Player;Health;DecreaseTo;110
929144,4;Slider;Health;DecreaseTo;136
930470,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
930503,6;Enemy;Speed;ChangeTo;4,832069
931464,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
931464,4;Enemy;0;AffectiveSpawn;AtSpawnPoint;4
931547,2;AffectiveSpawn;SpawnMax;SetTo;5
932508,3;Enemy;Speed;ChangeTo;5,762375
934521,6;Enemy;Speed;ChangeTo;5,70268
935320,9;Player;Health;DecreaseTo;80
935320,9;Slider;Health;DecreaseTo;102
935602,3;Player;Health;DecreaseTo;50
935602,3;Slider;Health;DecreaseTo;68
936463,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
936463,8;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
936530;Enemy;Speed;ChangeTo;5,975047
936563,2;AffectiveSpawn;SpawnMax;SetTo;5
937016,4;Player;Health;DecreaseTo;20
937016,4;Slider;Health;DecreaseTo;34
938542,2;Enemy;Speed;ChangeTo;6,782509
939375,2;Player;Health;DecreaseTo;-10
939375,2;Player;Death
941574,8;AffectiveSpawn;SpawnMax;SetTo;2
946198,7;KeyPress;B
946232,7;Scene;Load;12
958097,2;KeyPress;C
