time;ecg;eda;ecg_p;
831;424;131;-0,00222885;
832;425;132;-0,002203522;
833;425;133;-0,002203522;
834;425;133;-0,002203522;
835;425;134;-0,002203522;
836;425;134;-0,002203522;
837;425;134;-0,002203522;
838;425;133;-0,002203522;
839;426;132;-0,002178195;
840;427;132;-0,002152867;
841;429;131;-0,002102211;
842;431;131;-0,002051556;
843;432;131;-0,002026228;
844;433;131;-0,0020009;
845;435;131;-0,001950244;
846;436;131;-0,001924916;
847;439;131;-0,001848933;
848;441;131;-0,001798277;
849;442;131;-0,001772949;
850;444;131;-0,001722293;
851;447;131;-0,00164631;
852;449;131;-0,001595654;
853;449;131;-0,001595654;
854;450;132;-0,001570326;
855;450;133;-0,001570326;
856;450;134;-0,001570326;
857;451;134;-0,001544998;
858;451;133;-0,001544998;
859;452;133;-0,001519671;
860;453;133;-0,001494343;
861;453;132;-0,001494343;
862;453;131;-0,001494343;
863;454;131;-0,001469015;
864;455;131;-0,001443687;
865;456;130;-0,001418359;
866;458;130;-0,001367704;
867;461;130;-0,00129172;
868;463;130;-0,001241064;
869;465;131;-0,001190409;
870;468;131;-0,001114425;
871;469;132;-0,001089097;
872;471;132;-0,001038442;
873;471;132;-0,001038442;
874;470;132;-0,001063769;
875;469;132;-0,001089097;
876;468;133;-0,001114425;
877;468;133;-0,001114425;
878;468;133;-0,001114425;
879;467;132;-0,001139753;
880;467;131;-0,001139753;
881;467;131;-0,001139753;
882;467;132;-0,001139753;
883;468;132;-0,001114425;
884;470;131;-0,001063769;
885;472;131;-0,001013114;
886;475;130;-0,0009371302;
887;477;131;-0,0008864746;
888;479;131;-0,0008358189;
889;480;131;-0,000810491;
890;481;131;-0,0007851632;
891;481;131;-0,0007851632;
892;480;131;-0,000810491;
893;480;131;-0,000810491;
894;478;131;-0,0008611467;
895;476;133;-0,0009118024;
896;474;133;-0,0009624581;
897;473;133;-0,000987786;
898;472;133;-0,001013114;
899;472;132;-0,001013114;
900;473;131;-0,000987786;
901;472;131;-0,001013114;
902;472;131;-0,001013114;
903;473;131;-0,000987786;
904;474;132;-0,0009624581;
905;476;131;-0,0009118024;
906;478;131;-0,0008611467;
907;481;131;-0,0007851632;
908;483;130;-0,0007345075;
909;484;130;-0,0007091797;
910;486;130;-0,000658524;
911;487;131;-0,0006331961;
912;487;132;-0,0006331961;
913;486;132;-0,000658524;
914;485;133;-0,0006838518;
915;484;133;-0,0007091797;
916;483;133;-0,0007345075;
917;482;132;-0,0007598354;
918;481;131;-0,0007851632;
919;481;131;-0,0007851632;
920;482;131;-0,0007598354;
921;480;131;-0,000810491;
922;480;131;-0,000810491;
923;481;132;-0,0007851632;
924;482;132;-0,0007598354;
925;483;131;-0,0007345075;
926;484;131;-0,0007091797;
927;486;131;-0,000658524;
928;488;131;-0,0006078683;
929;490;130;-0,0005572126;
930;492;130;-0,0005065569;
931;494;130;-0,0004559012;
932;494;131;-0,0004559012;
933;494;131;-0,0004559012;
934;494;132;-0,0004559012;
935;494;133;-0,0004559012;
936;493;133;-0,000481229;
937;493;133;-0,000481229;
938;493;132;-0,000481229;
939;493;131;-0,000481229;
940;494;131;-0,0004559012;
941;495;132;-0,0004305734;
942;497;132;-0,0003799177;
943;500;132;-0,0003039342;
944;504;131;-0,0002026228;
945;505;131;-0,0001772949;
946;506;130;-0,0001519671;
947;506;129;-0,0001519671;
948;508;129;-0,0001013114;
949;508;131;-0,0001013114;
950;507;131;-0,0001266392;
951;507;132;-0,0001266392;
952;506;132;-0,0001519671;
953;504;132;-0,0002026228;
954;501;131;-0,0002786063;
955;499;132;-0,000329262;
956;498;132;-0,0003545898;
957;496;132;-0,0004052455;
958;495;133;-0,0004305734;
959;494;133;-0,0004559012;
960;494;132;-0,0004559012;
961;495;131;-0,0004305734;
962;496;131;-0,0004052455;
963;497;131;-0,0003799177;
964;499;131;-0,000329262;
965;500;131;-0,0003039342;
966;501;130;-0,0002786063;
967;505;130;-0,0001772949;
968;508;129;-0,0001013114;
969;508;130;-0,0001013114;
970;507;131;-0,0001266392;
971;505;132;-0,0001772949;
972;505;132;-0,0001772949;
973;504;131;-0,0002026228;
974;503;131;-0,0002279506;
975;502;132;-0,0002532784;
976;502;133;-0,0002532784;
