1,530631E+15;UnixTime
626452,2;Enemy;DeathBy;SuperPower
626452,2;Enemy;DeathBy;SuperPower
626452,2;Enemy;DeathBy;SuperPower
626452,2;Enemy;DeathBy;SuperPower
626452,2;Enemy;DeathBy;SuperPower
626452,2;Player;SuperPower;Alpha;0,6470889
626850,4;AffectiveSpawn;SpawnMax;SetTo;2
627645,1;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
627645,1;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
628009,6;Enemy;Speed;ChangeTo;6,980367
630019,6;Enemy;Speed;ChangeTo;6,983987
631865,8;AffectiveSpawn;SpawnMax;SetTo;2
632031,1;Enemy;Speed;ChangeTo;6,983222
632644,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
632644,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
633655,5;Enemy;0;RegularSpawn;AtSpawnPoint;2
633655,5;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
633655,5;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
634036,5;Enemy;Speed;ChangeTo;6,982258
634235,4;Enemy;DeathBy;Gun
634437,9;Player;Health;IncreaseTo;120
634437,9;Slider;Health;IncreaseTo;140
634670,4;Player;Health;DecreaseTo;100
634670,4;Slider;Health;DecreaseTo;112
636046,9;Enemy;Speed;ChangeTo;6,98257
636463,9;Slider;SuperPower;IncreaseTo;17,12286
636463,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
636463,9;Player;DamagePerShot;IncreaseTo;15
636463,9;Player;Range;IncreaseTo;100
636878;AffectiveSpawn;SpawnMax;SetTo;2
638054;Enemy;Speed;ChangeTo;6,984292
639645,5;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
639645,5;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
640058,9;Enemy;Speed;ChangeTo;6,980942
641621,8;Player;Health;DecreaseTo;80
641621,8;Slider;Health;DecreaseTo;84
641654,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
641871,5;Player;Health;DecreaseTo;60
641893,6;AffectiveSpawn;SpawnMax;SetTo;2
642059,4;Enemy;Speed;ChangeTo;6,980245
642173;Player;Health;DecreaseTo;40
642173;Slider;Health;DecreaseTo;56
642526;Player;Health;DecreaseTo;20
642526;Slider;Health;DecreaseTo;28
643464,9;Enemy;DeathBy;Gun
643647,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
643978,5;TextScore;ChangeTo;FANTASTYCZNIE
644061,7;Enemy;Speed;ChangeTo;6,981589
644575;Player;Health;DecreaseTo;0
644575;Player;Death
646894,3;AffectiveSpawn;SpawnMax;SetTo;2
649695,2;KeyPress;B
649724,1;Scene;Load;12
660496,6;KeyPress;C
