time;ecg;eda;ecg_p;
303;563;177;0,00129172;
304;572;179;0,001519671;
305;579;177;0,001696966;
306;585;179;0,001848933;
307;590;177;0,001975572;
308;592;179;0,002026228;
309;593;177;0,002051556;
310;593;178;0,002051556;
311;591;176;0,0020009;
312;586;178;0,00187426;
313;580;176;0,001722293;
314;573;177;0,001544998;
315;566;176;0,001367704;
316;560;177;0,001215737;
317;557;176;0,001139753;
318;557;178;0,001139753;
319;559;176;0,001190409;
320;563;178;0,00129172;
321;569;177;0,001443687;
322;576;178;0,001620982;
323;583;177;0,001798277;
324;588;179;0,001924916;
325;594;177;0,002076883;
326;598;179;0,002178195;
327;600;177;0,00222885;
328;601;178;0,002254178;
329;600;178;0,00222885;
330;597;178;0,002152867;
331;591;177;0,0020009;
332;585;177;0,001848933;
333;577;177;0,00164631;
334;569;177;0,001443687;
335;563;177;0,00129172;
336;557;177;0,001139753;
337;553;177;0,001038442;
338;551;178;0,000987786;
339;553;177;0,001038442;
340;555;178;0,001089097;
341;560;177;0,001215737;
342;566;179;0,001367704;
343;572;177;0,001519671;
344;578;179;0,001671638;
345;583;177;0,001798277;
346;587;179;0,001899588;
347;590;177;0,001975572;
348;593;179;0,002051556;
349;592;177;0,002026228;
350;591;178;0,0020009;
351;587;177;0,001899588;
352;582;178;0,001772949;
353;575;177;0,001595654;
354;566;178;0,001367704;
355;559;177;0,001190409;
356;553;178;0,001038442;
357;549;177;0,0009371302;
358;546;178;0,0008611467;
359;547;177;0,0008864746;
360;550;178;0,0009624581;
361;555;177;0,001089097;
362;560;179;0,001215737;
363;566;178;0,001367704;
364;572;178;0,001519671;
365;578;179;0,001671638;
366;583;177;0,001798277;
367;587;179;0,001899588;
368;588;177;0,001924916;
369;588;178;0,001924916;
370;587;177;0,001899588;
371;583;178;0,001798277;
372;577;178;0,00164631;
373;569;177;0,001443687;
374;562;178;0,001266392;
375;556;177;0,001114425;
376;550;177;0,0009624581;
377;547;177;0,0008864746;
378;546;178;0,0008611467;
379;548;177;0,0009118024;
380;552;178;0,001013114;
381;556;178;0,001114425;
382;560;178;0,001215737;
383;566;179;0,001367704;
384;571;177;0,001494343;
385;576;179;0,001620982;
386;579;177;0,001696966;
387;582;179;0,001772949;
388;581;177;0,001747621;
389;579;178;0,001696966;
390;576;178;0,001620982;
391;570;178;0,001469015;
392;562;178;0,001266392;
393;552;177;0,001013114;
394;543;178;0,0007851632;
