1,530546E+15;UnixTime
793642,3;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
793642,3;Player;DamagePerShot;IncreaseTo;15
793642,3;Player;Range;IncreaseTo;100
794967,7;Enemy;DeathBy;Gun
796410;Enemy;0;AffectiveSpawn;AtSpawnPoint;3
797122,1;Enemy;DeathBy;Gun
798447,8;AffectiveSpawn;SpawnMax;SetTo;5
799409;Enemy;0;RegularSpawn;AtSpawnPoint;2
801404,6;Enemy;DeathBy;Gun
801404,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
802415,4;Enemy;1;AffectiveSpawn;AtSpawnPoint;2
803452,6;AffectiveSpawn;SpawnMax;SetTo;2
803651,6;Slider;SuperPower;IncreaseTo;56,50726
803651,6;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
803651,6;Player;DamagePerShot;IncreaseTo;15
803651,6;Player;Range;IncreaseTo;100
803750,8;Enemy;DeathBy;Gun
804565,3;Player;Health;IncreaseTo;130
804598,4;Enemy;DeathBy;Gun
806410,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
807033,3;Player;Health;DecreaseTo;110
807033,3;Slider;Health;DecreaseTo;112
808410,8;Alert;Enemy;SpeedAdjust
808410,8;Enemy;Speed;ChangeTo;6,238315
808410,8;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
808461,6;AffectiveSpawn;SpawnMax;SetTo;2
810401,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
810401,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
810418,4;Enemy;Speed;ChangeTo;6,150576
810468,2;Player;Health;DecreaseTo;90
810633,9;Player;Health;DecreaseTo;70
810633,9;Slider;Health;DecreaseTo;84
812428,9;Enemy;Speed;ChangeTo;5,874975
813476,5;AffectiveSpawn;SpawnMax;SetTo;2
813658,8;Slider;SuperPower;IncreaseTo;61,50726
813658,8;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
813658,8;Player;DamagePerShot;IncreaseTo;15
813658,8;Player;Range;IncreaseTo;100
814404,3;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
814437,4;Enemy;Speed;ChangeTo;5,92703
815938,9;Enemy;DeathBy;Gun
816154,4;Enemy;DeathBy;Gun
816452,4;Enemy;Speed;ChangeTo;6,498926
816452,4;TextScore;ChangeTo;KIEPSKO
818459,3;Enemy;Speed;ChangeTo;6,641745
818492,4;AffectiveSpawn;SpawnMax;SetTo;2
819403,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
819403,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
820414,6;Enemy;0;AffectiveSpawn;AtSpawnPoint;1
820463,8;Enemy;Speed;ChangeTo;6,644313
821409,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
822478,5;Enemy;Speed;ChangeTo;6,770028
823506,5;AffectiveSpawn;SpawnMax;SetTo;2
823671,5;Slider;SuperPower;IncreaseTo;66,50726
823671,5;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
823671,5;Player;DamagePerShot;IncreaseTo;15
823671,5;Player;Range;IncreaseTo;100
824351,6;Player;Health;DecreaseTo;50
824351,6;Slider;Health;DecreaseTo;56
824484,2;Enemy;Speed;ChangeTo;6,654725
826031,8;Enemy;DeathBy;Gun
826402,5;Enemy;2;AffectiveSpawn;AtSpawnPoint;1
826485,4;Enemy;Speed;ChangeTo;6,557068
826717,3;Player;Health;DecreaseTo;30
828409,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
828491,9;Enemy;Speed;ChangeTo;6,328374
828508,6;AffectiveSpawn;SpawnMax;SetTo;2
830500,8;Enemy;Speed;ChangeTo;4,639646
832414,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
832414,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
832414,8;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
832514,2;Enemy;Speed;ChangeTo;5,663041
833511,9;AffectiveSpawn;SpawnMax;SetTo;2
833677,8;Slider;SuperPower;IncreaseTo;71,50726
833677,8;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
833677,8;Player;DamagePerShot;IncreaseTo;15
833677,8;Player;Range;IncreaseTo;100
834527,8;Enemy;Speed;ChangeTo;5,481327
834969,9;Player;SuperPower;Time;3,186249
834969,9;Slider;SuperPower;DecreaseTo;25,93928
834969,9;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
834969,9;Player;DamagePerShot;DecreaseTo;14
834969,9;Player;Range;DecreaseTo;90
834969,9;Player;SuperPower;Kill;0
834969,9;Player;SuperPower;Alpha;0,6372497
836531,4;Enemy;Speed;ChangeTo;5,189834
837408,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
838488,4;Alert;AffectiveSpawn;Activation
838488,4;AffectiveSpawn;Active;Sum;5
838521,5;AffectiveSpawn;SpawnMax;SetTo;2
838538,1;Enemy;Speed;ChangeTo;5,419825
840551,4;Enemy;Speed;ChangeTo;5,764001
842556,8;Enemy;Speed;ChangeTo;5,221134
843405,8;Enemy;0;RegularSpawn;AtSpawnPoint;2
843521,9;AffectiveSpawn;SpawnMax;SetTo;2
843651,6;Player;SuperPower;Time;5,87431
843651,6;Slider;SuperPower;DecreaseTo;0
843651,6;Player;TimeBetweenTwoBullets;IncreaseTo;0,4
843651,6;Player;DamagePerShot;DecreaseTo;13
843651,6;Player;Range;DecreaseTo;80
843651,6;Player;SuperPower;Kill;6
843651,6;Enemy;DeathBy;SuperPower
843651,6;Enemy;DeathBy;SuperPower
843651,6;Enemy;DeathBy;SuperPower
843651,6;Enemy;DeathBy;SuperPower
843651,6;Enemy;DeathBy;SuperPower
843651,6;Enemy;DeathBy;SuperPower
843651,6;Player;SuperPower;Alpha;1
843725,8;Player;Health;IncreaseTo;40
844416,5;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
844416,5;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
844565,8;Enemy;Speed;ChangeTo;4,819509
845410,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
846408,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
846573,8;Enemy;Speed;ChangeTo;3,775604
848523,5;AffectiveSpawn;SpawnMax;SetTo;0
848590,1;Enemy;Speed;ChangeTo;3,531309
850400,9;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
850400,9;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
850599,4;Enemy;Speed;ChangeTo;4,610816
851130,9;Player;Health;DecreaseTo;20
851130,9;Slider;Health;DecreaseTo;28
851894,6;Player;Health;DecreaseTo;0
851894,6;Player;Death
853536,6;AffectiveSpawn;SpawnMax;SetTo;2
855313,9;KeyPress;B
855342,6;Scene;Load;12
856671,4;KeyPress;C
