1566489748694;UnixTime
0;Game;Introduction;CountDown;Text;ChangeTo;30s
118940;Joystick;Right;Horizontal;0;Vertical;0
118960;Joystick;Left;Horizontal;1;Vertical;0
118960;Joystick;Right;Horizontal;0;Vertical;0
118980;Joystick;Left;Horizontal;1;Vertical;0
118980;Joystick;Right;Horizontal;0;Vertical;0
119000;Joystick;Left;Horizontal;1;Vertical;0
119000;Joystick;Right;Horizontal;0;Vertical;0
119020;Joystick;Left;Horizontal;1;Vertical;0
119020;Joystick;Right;Horizontal;0;Vertical;0
119040;Joystick;Left;Horizontal;1;Vertical;0
119040;Joystick;Right;Horizontal;0;Vertical;0
119060;Joystick;Left;Horizontal;1;Vertical;0
119060;Joystick;Right;Horizontal;0;Vertical;0
119080;Joystick;Left;Horizontal;1;Vertical;0
119080;Joystick;Right;Horizontal;0;Vertical;0
119100;Joystick;Left;Horizontal;1;Vertical;0
119100;Joystick;Right;Horizontal;0;Vertical;0
119120;Joystick;Left;Horizontal;1;Vertical;0
119120;Joystick;Right;Horizontal;0;Vertical;0
119140;Joystick;Left;Horizontal;1;Vertical;0
119140;Joystick;Right;Horizontal;0;Vertical;0
119160;Joystick;Left;Horizontal;1;Vertical;0
119160;Joystick;Right;Horizontal;0;Vertical;0
119180;Joystick;Left;Horizontal;1;Vertical;0
119180;Joystick;Right;Horizontal;0;Vertical;0
119200;Joystick;Left;Horizontal;1;Vertical;0
119200;Joystick;Right;Horizontal;0;Vertical;0
119220;Joystick;Left;Horizontal;1;Vertical;0
119220;Joystick;Right;Horizontal;0;Vertical;0
119240;Joystick;Left;Horizontal;1;Vertical;0
119240;Joystick;Right;Horizontal;0;Vertical;0
119260;Joystick;Left;Horizontal;1;Vertical;0
119260;Joystick;Right;Horizontal;0;Vertical;0
119280;Joystick;Left;Horizontal;1;Vertical;0
119280;Joystick;Right;Horizontal;0;Vertical;0
119300;Joystick;Left;Horizontal;1;Vertical;0
119300;Joystick;Right;Horizontal;0;Vertical;0
119320;Joystick;Left;Horizontal;1;Vertical;0
119320;Joystick;Right;Horizontal;0;Vertical;0
119340;Joystick;Left;Horizontal;1;Vertical;0
119340;Joystick;Right;Horizontal;0;Vertical;0
119360;Joystick;Left;Horizontal;0;Vertical;0
119360;Joystick;Right;Horizontal;0;Vertical;0
119380;Joystick;Left;Horizontal;0;Vertical;0
119380;Joystick;Right;Horizontal;0;Vertical;0
119400;Joystick;Left;Horizontal;0;Vertical;0
119400;Joystick;Right;Horizontal;0;Vertical;0
119420;Joystick;Left;Horizontal;0;Vertical;0
119420;Joystick;Right;Horizontal;0;Vertical;0
119440;Joystick;Left;Horizontal;0;Vertical;0
119440;Joystick;Right;Horizontal;0;Vertical;0
119460;Joystick;Left;Horizontal;0;Vertical;0
119460;Joystick;Right;Horizontal;0;Vertical;0
119480;Joystick;Left;Horizontal;-1;Vertical;0
119480;Joystick;Right;Horizontal;0;Vertical;0
119500;Joystick;Left;Horizontal;-1;Vertical;0
119500;Joystick;Right;Horizontal;0;Vertical;0
119520;Joystick;Left;Horizontal;-1;Vertical;0
119520;Joystick;Right;Horizontal;0;Vertical;0
119540;Joystick;Left;Horizontal;-1;Vertical;0
119540;Joystick;Right;Horizontal;0;Vertical;0
119560;Joystick;Left;Horizontal;-1;Vertical;0
119560;Joystick;Right;Horizontal;0;Vertical;0
119580;Joystick;Left;Horizontal;-1;Vertical;0
119580;Joystick;Right;Horizontal;0;Vertical;0
119600;Joystick;Left;Horizontal;-1;Vertical;0
119600;Joystick;Right;Horizontal;0;Vertical;0
119620;Joystick;Left;Horizontal;-1;Vertical;0
119620;Joystick;Right;Horizontal;0;Vertical;0
119640;Joystick;Left;Horizontal;-1;Vertical;0
119640;Joystick;Right;Horizontal;0;Vertical;0
119660;Joystick;Left;Horizontal;-1;Vertical;0
119660;Joystick;Right;Horizontal;0;Vertical;0
119680;Joystick;Left;Horizontal;-1;Vertical;0
119680;Joystick;Right;Horizontal;0;Vertical;0
119700;Joystick;Left;Horizontal;-1;Vertical;0
119700;Joystick;Right;Horizontal;0;Vertical;0
119720;Joystick;Left;Horizontal;-1;Vertical;0
119720;Joystick;Right;Horizontal;0;Vertical;0
119740;Joystick;Left;Horizontal;-1;Vertical;0
119740;Joystick;Right;Horizontal;0;Vertical;0
119760;Joystick;Left;Horizontal;-1;Vertical;0
119760;Joystick;Right;Horizontal;0;Vertical;0
119780;Joystick;Left;Horizontal;-1;Vertical;0
119780;Joystick;Right;Horizontal;0;Vertical;0
119800;Joystick;Left;Horizontal;-1;Vertical;0
119800;Joystick;Right;Horizontal;0;Vertical;0
119820;Joystick;Left;Horizontal;-1;Vertical;0
119820;Joystick;Right;Horizontal;0;Vertical;0
119840;Joystick;Left;Horizontal;-1;Vertical;0
119840;Joystick;Right;Horizontal;0;Vertical;0
119860;Joystick;Left;Horizontal;-1;Vertical;0
119860;Joystick;Right;Horizontal;0;Vertical;0
119880;Joystick;Left;Horizontal;-1;Vertical;0
119880;Joystick;Right;Horizontal;0;Vertical;0
119900;Joystick;Left;Horizontal;-1;Vertical;0
119900;Joystick;Right;Horizontal;0;Vertical;0
119920;Joystick;Left;Horizontal;-1;Vertical;0
119920;Joystick;Right;Horizontal;0;Vertical;0
119940;Joystick;Left;Horizontal;-1;Vertical;0
119940;Joystick;Right;Horizontal;0;Vertical;0
119960;Joystick;Left;Horizontal;-1;Vertical;0
119960;Joystick;Right;Horizontal;0;Vertical;0
119980;Joystick;Left;Horizontal;-1;Vertical;0
119980;Joystick;Right;Horizontal;0;Vertical;0
120000;Joystick;Left;Horizontal;-1;Vertical;0
120000;Joystick;Right;Horizontal;0;Vertical;0
120020;Joystick;Left;Horizontal;-1;Vertical;0
120020;Joystick;Right;Horizontal;0;Vertical;0
120040;Joystick;Left;Horizontal;-1;Vertical;0
120040;Joystick;Right;Horizontal;0;Vertical;0
120060;Joystick;Left;Horizontal;-1;Vertical;0
120060;Joystick;Right;Horizontal;0;Vertical;0
120080;Joystick;Left;Horizontal;-1;Vertical;0
120080;Joystick;Right;Horizontal;0;Vertical;0
120100;Joystick;Left;Horizontal;-1;Vertical;0
120100;Joystick;Right;Horizontal;0;Vertical;0
120120;Joystick;Left;Horizontal;-1;Vertical;0
120120;Joystick;Right;Horizontal;0;Vertical;0
120140;Joystick;Left;Horizontal;-1;Vertical;0
120140;Joystick;Right;Horizontal;0;Vertical;0
120160;Joystick;Left;Horizontal;-1;Vertical;0
120160;Joystick;Right;Horizontal;0;Vertical;0
120180;Joystick;Left;Horizontal;-1;Vertical;0
120180;Joystick;Right;Horizontal;0;Vertical;0
120200;Joystick;Left;Horizontal;-1;Vertical;0
120200;Joystick;Right;Horizontal;0;Vertical;0
120220;Joystick;Left;Horizontal;-1;Vertical;0
120220;Joystick;Right;Horizontal;0;Vertical;0
120240;Joystick;Left;Horizontal;-1;Vertical;0
120240;Joystick;Right;Horizontal;0;Vertical;0
120260;Joystick;Left;Horizontal;-1;Vertical;0
120260;Joystick;Right;Horizontal;0;Vertical;0
120280;Joystick;Left;Horizontal;-1;Vertical;0
120280;Joystick;Right;Horizontal;0;Vertical;0
120300;Joystick;Left;Horizontal;-1;Vertical;0
120300;Joystick;Right;Horizontal;0;Vertical;0
120320;Joystick;Left;Horizontal;-1;Vertical;0
120320;Joystick;Right;Horizontal;0;Vertical;0
120340;Joystick;Left;Horizontal;-1;Vertical;0
120340;Joystick;Right;Horizontal;0;Vertical;0
120360;Joystick;Left;Horizontal;-1;Vertical;0
120360;Joystick;Right;Horizontal;0;Vertical;0
120380;Joystick;Left;Horizontal;-1;Vertical;0
120380;Joystick;Right;Horizontal;0;Vertical;0
120400;Joystick;Left;Horizontal;-1;Vertical;0
120400;Joystick;Right;Horizontal;0;Vertical;0
120420;Joystick;Left;Horizontal;-1;Vertical;0
120420;Joystick;Right;Horizontal;0;Vertical;0
120440;Joystick;Left;Horizontal;-1;Vertical;0
120440;Joystick;Right;Horizontal;0;Vertical;0
120460;Joystick;Left;Horizontal;-1;Vertical;0
120460;Joystick;Right;Horizontal;0;Vertical;0
120480;Joystick;Left;Horizontal;-1;Vertical;0
120480;Joystick;Right;Horizontal;0;Vertical;0
120500;Joystick;Left;Horizontal;-1;Vertical;0
120500;Joystick;Right;Horizontal;0;Vertical;0
120520;Joystick;Left;Horizontal;-1;Vertical;0
120520;Joystick;Right;Horizontal;0;Vertical;0
120540;Joystick;Left;Horizontal;-1;Vertical;0
120540;Joystick;Right;Horizontal;0;Vertical;0
120560;Joystick;Left;Horizontal;-1;Vertical;0
120560;Joystick;Right;Horizontal;0;Vertical;0
120580;Joystick;Left;Horizontal;-1;Vertical;0
120580;Joystick;Right;Horizontal;0;Vertical;0
120600;Joystick;Left;Horizontal;-1;Vertical;0
120600;Joystick;Right;Horizontal;0;Vertical;0
120620;Joystick;Left;Horizontal;-1;Vertical;0
120620;Joystick;Right;Horizontal;0;Vertical;0
120640;Joystick;Left;Horizontal;-1;Vertical;0
120640;Joystick;Right;Horizontal;0;Vertical;0
120660;Joystick;Left;Horizontal;-1;Vertical;0
120660;Joystick;Right;Horizontal;0;Vertical;0
120680;Joystick;Left;Horizontal;-1;Vertical;0
120680;Joystick;Right;Horizontal;0;Vertical;0
120700;Joystick;Left;Horizontal;-1;Vertical;0
120700;Joystick;Right;Horizontal;0;Vertical;0
120720;Joystick;Left;Horizontal;-1;Vertical;0
120720;Joystick;Right;Horizontal;0;Vertical;0
120740;Joystick;Left;Horizontal;-1;Vertical;0
120740;Joystick;Right;Horizontal;0;Vertical;0
120760;Joystick;Left;Horizontal;-1;Vertical;0
120760;Joystick;Right;Horizontal;0;Vertical;0
120780;Joystick;Left;Horizontal;-1;Vertical;0
120780;Joystick;Right;Horizontal;0;Vertical;0
120800;Joystick;Left;Horizontal;-1;Vertical;0
120800;Joystick;Right;Horizontal;0;Vertical;0
120820;Joystick;Left;Horizontal;-1;Vertical;0
120820;Joystick;Right;Horizontal;0;Vertical;0
120840;Joystick;Left;Horizontal;-1;Vertical;0
120840;Joystick;Right;Horizontal;0;Vertical;0
120860;Joystick;Left;Horizontal;-1;Vertical;0
120860;Joystick;Right;Horizontal;0;Vertical;0
120880;Joystick;Left;Horizontal;-1;Vertical;0
120880;Joystick;Right;Horizontal;0;Vertical;0
120900;Joystick;Left;Horizontal;-1;Vertical;0
120900;Joystick;Right;Horizontal;0;Vertical;0
120920;Joystick;Left;Horizontal;-1;Vertical;0
120920;Joystick;Right;Horizontal;0;Vertical;0
120940;Joystick;Left;Horizontal;-1;Vertical;0
120940;Joystick;Right;Horizontal;0;Vertical;0
120960;Joystick;Left;Horizontal;-1;Vertical;0
120960;Joystick;Right;Horizontal;0;Vertical;0
120978,3;PickUp;Spawn;ID;21308;SpawnPoint;PickUpSpawnPoint14
120980;Joystick;Left;Horizontal;-1;Vertical;0
120980;Joystick;Right;Horizontal;0;Vertical;0
121000;Joystick;Left;Horizontal;-1;Vertical;0
121000;Joystick;Right;Horizontal;0;Vertical;0
121020;Joystick;Left;Horizontal;-1;Vertical;0
121020;Joystick;Right;Horizontal;0;Vertical;0
121040;Joystick;Left;Horizontal;-1;Vertical;0
121040;Joystick;Right;Horizontal;0;Vertical;0
121060;Joystick;Left;Horizontal;-1;Vertical;0
121060;Joystick;Right;Horizontal;0;Vertical;0
121080;Joystick;Left;Horizontal;-1;Vertical;0
121080;Joystick;Right;Horizontal;0;Vertical;0
121100;Joystick;Left;Horizontal;-1;Vertical;0
121100;Joystick;Right;Horizontal;0;Vertical;0
121120;Joystick;Left;Horizontal;-1;Vertical;0
121120;Joystick;Right;Horizontal;0;Vertical;0
121140;Joystick;Left;Horizontal;-1;Vertical;0
121140;Joystick;Right;Horizontal;0;Vertical;0
121160;Joystick;Left;Horizontal;-1;Vertical;0
121160;Joystick;Right;Horizontal;0;Vertical;0
121180;Joystick;Left;Horizontal;-1;Vertical;0
121180;Joystick;Right;Horizontal;0;Vertical;0
121200;Joystick;Left;Horizontal;-1;Vertical;0
121200;Joystick;Right;Horizontal;0;Vertical;0
121220;Joystick;Left;Horizontal;-1;Vertical;0
121220;Joystick;Right;Horizontal;0;Vertical;0
121240;Joystick;Left;Horizontal;-1;Vertical;0
121240;Joystick;Right;Horizontal;0;Vertical;0
121260;Joystick;Left;Horizontal;-1;Vertical;0
121260;Joystick;Right;Horizontal;0;Vertical;0
121280;Joystick;Left;Horizontal;-1;Vertical;0
121280;Joystick;Right;Horizontal;0;Vertical;0
121300;Joystick;Left;Horizontal;-1;Vertical;0
121300;Joystick;Right;Horizontal;0;Vertical;0
121320;Joystick;Left;Horizontal;-1;Vertical;0
121320;Joystick;Right;Horizontal;0;Vertical;0
121340;Joystick;Left;Horizontal;-1;Vertical;0
121340;Joystick;Right;Horizontal;0;Vertical;0
121360;Joystick;Left;Horizontal;-1;Vertical;0
121360;Joystick;Right;Horizontal;0;Vertical;0
121380;Joystick;Left;Horizontal;-1;Vertical;0
121380;Joystick;Right;Horizontal;0;Vertical;0
121400;Joystick;Left;Horizontal;-1;Vertical;0
121400;Joystick;Right;Horizontal;0;Vertical;0
121420;Joystick;Left;Horizontal;-1;Vertical;0
121420;Joystick;Right;Horizontal;0;Vertical;0
121440;Joystick;Left;Horizontal;-1;Vertical;0
121440;Joystick;Right;Horizontal;0;Vertical;0
121460;Joystick;Left;Horizontal;-1;Vertical;0
121460;Joystick;Right;Horizontal;0;Vertical;0
121480;Joystick;Left;Horizontal;-1;Vertical;0
121480;Joystick;Right;Horizontal;0;Vertical;0
121500;Joystick;Left;Horizontal;-1;Vertical;0
121500;Joystick;Right;Horizontal;0;Vertical;0
121520;Joystick;Left;Horizontal;-1;Vertical;0
121520;Joystick;Right;Horizontal;0;Vertical;0
121540;Joystick;Left;Horizontal;-1;Vertical;0
121540;Joystick;Right;Horizontal;0;Vertical;0
121560;Joystick;Left;Horizontal;0;Vertical;0
121560;Joystick;Right;Horizontal;0;Vertical;0
121580;Joystick;Left;Horizontal;0;Vertical;0
121580;Joystick;Right;Horizontal;0;Vertical;0
121600;Joystick;Left;Horizontal;0;Vertical;0
121600;Joystick;Right;Horizontal;0;Vertical;0
121620;Joystick;Left;Horizontal;0;Vertical;0
121620;Joystick;Right;Horizontal;0;Vertical;0
121640;Joystick;Left;Horizontal;0;Vertical;0
121640;Joystick;Right;Horizontal;0;Vertical;0
121660;Joystick;Left;Horizontal;0;Vertical;0
121660;Joystick;Right;Horizontal;0;Vertical;0
121680;Joystick;Left;Horizontal;0;Vertical;0
121680;Joystick;Right;Horizontal;0;Vertical;0
121700;Joystick;Left;Horizontal;0;Vertical;0
121700;Joystick;Right;Horizontal;0;Vertical;0
121720;Joystick;Left;Horizontal;0;Vertical;0
121720;Joystick;Right;Horizontal;0;Vertical;0
121740;Joystick;Left;Horizontal;0;Vertical;0
121740;Joystick;Right;Horizontal;0;Vertical;0
121760;Joystick;Left;Horizontal;0;Vertical;0
121760;Joystick;Right;Horizontal;0;Vertical;0
121780;Joystick;Left;Horizontal;0;Vertical;0
121780;Joystick;Right;Horizontal;0;Vertical;0
121800;Joystick;Left;Horizontal;0;Vertical;1
121800;Joystick;Right;Horizontal;0;Vertical;0
121820;Joystick;Left;Horizontal;0;Vertical;1
121820;Joystick;Right;Horizontal;0;Vertical;0
121840;Joystick;Left;Horizontal;0;Vertical;1
121840;Joystick;Right;Horizontal;0;Vertical;0
121860;Joystick;Left;Horizontal;0;Vertical;1
121860;Joystick;Right;Horizontal;0;Vertical;0
121880;Joystick;Left;Horizontal;0;Vertical;1
121880;Joystick;Right;Horizontal;0;Vertical;0
121900;Joystick;Left;Horizontal;0;Vertical;1
121900;Joystick;Right;Horizontal;0;Vertical;0
121920;Joystick;Left;Horizontal;0;Vertical;1
121920;Joystick;Right;Horizontal;0;Vertical;0
121940;Joystick;Left;Horizontal;0;Vertical;1
121940;Joystick;Right;Horizontal;0;Vertical;0
121960;Joystick;Left;Horizontal;0;Vertical;1
121960;Joystick;Right;Horizontal;0;Vertical;0
121980;Joystick;Left;Horizontal;0;Vertical;1
121980;Joystick;Right;Horizontal;0;Vertical;0
122000;Joystick;Left;Horizontal;0;Vertical;1
122000;Joystick;Right;Horizontal;0;Vertical;0
122020;Joystick;Left;Horizontal;0;Vertical;1
122020;Joystick;Right;Horizontal;0;Vertical;0
122040;Joystick;Left;Horizontal;0;Vertical;1
122040;Joystick;Right;Horizontal;0;Vertical;0
122060;Joystick;Left;Horizontal;0;Vertical;1
122060;Joystick;Right;Horizontal;0;Vertical;0
122080;Joystick;Left;Horizontal;0;Vertical;1
122080;Joystick;Right;Horizontal;0;Vertical;0
122100;Joystick;Left;Horizontal;0;Vertical;1
122100;Joystick;Right;Horizontal;0;Vertical;0
122120;Joystick;Left;Horizontal;0;Vertical;1
122120;Joystick;Right;Horizontal;0;Vertical;0
122140;Joystick;Left;Horizontal;0;Vertical;1
122140;Joystick;Right;Horizontal;0;Vertical;0
122160;Joystick;Left;Horizontal;0;Vertical;1
122160;Joystick;Right;Horizontal;0;Vertical;0
122180;Joystick;Left;Horizontal;0;Vertical;1
122180;Joystick;Right;Horizontal;0;Vertical;0
122200;Joystick;Left;Horizontal;0;Vertical;1
122200;Joystick;Right;Horizontal;0;Vertical;0
122220;Joystick;Left;Horizontal;0;Vertical;1
122220;Joystick;Right;Horizontal;0;Vertical;0
122240;Joystick;Left;Horizontal;0;Vertical;1
122240;Joystick;Right;Horizontal;0;Vertical;0
122260;Joystick;Left;Horizontal;0;Vertical;1
122260;Joystick;Right;Horizontal;0;Vertical;0
122280;Joystick;Left;Horizontal;0;Vertical;1
122280;Joystick;Right;Horizontal;0;Vertical;0
122300;Joystick;Left;Horizontal;0;Vertical;1
122300;Joystick;Right;Horizontal;0;Vertical;0
122320;Joystick;Left;Horizontal;0;Vertical;1
122320;Joystick;Right;Horizontal;0;Vertical;0
122340;Joystick;Left;Horizontal;0;Vertical;1
122340;Joystick;Right;Horizontal;0;Vertical;0
122360;Joystick;Left;Horizontal;0;Vertical;1
122360;Joystick;Right;Horizontal;0;Vertical;0
122380;Joystick;Left;Horizontal;0;Vertical;1
122380;Joystick;Right;Horizontal;0;Vertical;0
122400;Joystick;Left;Horizontal;0;Vertical;1
122400;Joystick;Right;Horizontal;0;Vertical;0
122420;Joystick;Left;Horizontal;0;Vertical;1
122420;Joystick;Right;Horizontal;0;Vertical;0
122440;Joystick;Left;Horizontal;0;Vertical;1
122440;Joystick;Right;Horizontal;0;Vertical;0
122460;Joystick;Left;Horizontal;0;Vertical;1
122460;Joystick;Right;Horizontal;0;Vertical;0
122480;Joystick;Left;Horizontal;0;Vertical;1
122480;Joystick;Right;Horizontal;0;Vertical;0
122500;Joystick;Left;Horizontal;0;Vertical;1
122500;Joystick;Right;Horizontal;0;Vertical;0
122520;Joystick;Left;Horizontal;0;Vertical;1
122520;Joystick;Right;Horizontal;0;Vertical;0
122540;Joystick;Left;Horizontal;0;Vertical;1
122540;Joystick;Right;Horizontal;0;Vertical;0
122560;Joystick;Left;Horizontal;0;Vertical;1
122560;Joystick;Right;Horizontal;0;Vertical;0
122580;Joystick;Left;Horizontal;0;Vertical;1
122580;Joystick;Right;Horizontal;0;Vertical;0
122600;Joystick;Left;Horizontal;0;Vertical;1
122600;Joystick;Right;Horizontal;0;Vertical;0
122620;Joystick;Left;Horizontal;0;Vertical;1
122620;Joystick;Right;Horizontal;0;Vertical;0
122640;Joystick;Left;Horizontal;0;Vertical;0
122640;Joystick;Right;Horizontal;0;Vertical;0
122660;Joystick;Left;Horizontal;0;Vertical;0
122660;Joystick;Right;Horizontal;0;Vertical;0
122680;Joystick;Left;Horizontal;0;Vertical;0
122680;Joystick;Right;Horizontal;0;Vertical;0
122700;Joystick;Left;Horizontal;0;Vertical;0
122700;Joystick;Right;Horizontal;0;Vertical;0
122720;Joystick;Left;Horizontal;0;Vertical;0
122720;Joystick;Right;Horizontal;0;Vertical;0
122740;Joystick;Left;Horizontal;0;Vertical;0
122740;Joystick;Right;Horizontal;0;Vertical;0
122760;Joystick;Left;Horizontal;0;Vertical;0
122760;Joystick;Right;Horizontal;0;Vertical;0
122780;Joystick;Left;Horizontal;0;Vertical;0
122780;Joystick;Right;Horizontal;0;Vertical;0
122800;Joystick;Left;Horizontal;1;Vertical;0
122800;Joystick;Right;Horizontal;0;Vertical;0
122820;Joystick;Left;Horizontal;1;Vertical;0
122820;Joystick;Right;Horizontal;0;Vertical;0
122840;Joystick;Left;Horizontal;1;Vertical;0
122840;Joystick;Right;Horizontal;0;Vertical;0
122841;Player;Health;DecreaseTo;90;By;Enemy;ID;-19330
122841;Slider;Health;DecreaseTo;90
122860;Joystick;Left;Horizontal;1;Vertical;0
122860;Joystick;Right;Horizontal;0;Vertical;0
122880;Joystick;Left;Horizontal;1;Vertical;0
122880;Joystick;Right;Horizontal;0;Vertical;0
122900;Joystick;Left;Horizontal;1;Vertical;0
122900;Joystick;Right;Horizontal;0;Vertical;0
122920;Joystick;Left;Horizontal;1;Vertical;0
122920;Joystick;Right;Horizontal;0;Vertical;0
122940;Joystick;Left;Horizontal;1;Vertical;0
122940;Joystick;Right;Horizontal;0;Vertical;0
122960;Joystick;Left;Horizontal;1;Vertical;0
122960;Joystick;Right;Horizontal;0;Vertical;0
122980;Joystick;Left;Horizontal;0;Vertical;0
122980;Joystick;Right;Horizontal;0;Vertical;0
123000;Joystick;Left;Horizontal;0;Vertical;0
123000;Joystick;Right;Horizontal;0;Vertical;0
123020;Joystick;Left;Horizontal;0;Vertical;0
123020;Joystick;Right;Horizontal;0;Vertical;0
123040;Joystick;Left;Horizontal;0;Vertical;0
123040;Joystick;Right;Horizontal;0;Vertical;0
123060;Joystick;Left;Horizontal;0;Vertical;0
123060;Joystick;Right;Horizontal;0;Vertical;0
123080;Joystick;Left;Horizontal;0;Vertical;0
123080;Joystick;Right;Horizontal;0;Vertical;0
123100;Joystick;Left;Horizontal;0;Vertical;0
123100;Joystick;Right;Horizontal;0;Vertical;0
123120;Joystick;Left;Horizontal;0;Vertical;0
123120;Joystick;Right;Horizontal;0;Vertical;0
123140;Joystick;Left;Horizontal;0;Vertical;0
123140;Joystick;Right;Horizontal;0;Vertical;0
123160;Joystick;Left;Horizontal;0;Vertical;0
123160;Joystick;Right;Horizontal;0;Vertical;0
123180;Joystick;Left;Horizontal;0;Vertical;0
123180;Joystick;Right;Horizontal;0;Vertical;0
123200;Joystick;Left;Horizontal;0;Vertical;0
123200;Joystick;Right;Horizontal;0;Vertical;0
123220;Joystick;Left;Horizontal;0;Vertical;0
123220;Joystick;Right;Horizontal;0;Vertical;0
123240;Joystick;Left;Horizontal;0;Vertical;0
123240;Joystick;Right;Horizontal;0;Vertical;0
123260;Joystick;Left;Horizontal;0;Vertical;0
123260;Joystick;Right;Horizontal;0;Vertical;0
123280;Joystick;Left;Horizontal;0;Vertical;0
123280;Joystick;Right;Horizontal;0;Vertical;0
123300;Joystick;Left;Horizontal;0;Vertical;0
123300;Joystick;Right;Horizontal;0;Vertical;0
123320;Joystick;Left;Horizontal;0;Vertical;0
123320;Joystick;Right;Horizontal;0;Vertical;0
123340;Joystick;Left;Horizontal;0;Vertical;0
123340;Joystick;Right;Horizontal;0;Vertical;0
123360;Joystick;Left;Horizontal;0;Vertical;0
123360;Joystick;Right;Horizontal;0;Vertical;0
123380;Joystick;Left;Horizontal;0;Vertical;0
123380;Joystick;Right;Horizontal;0;Vertical;0
123400;Joystick;Left;Horizontal;0;Vertical;0
123400;Joystick;Right;Horizontal;0;Vertical;0
123420;Joystick;Left;Horizontal;0;Vertical;0
123420;Joystick;Right;Horizontal;0;Vertical;0
123440;Joystick;Left;Horizontal;0;Vertical;0
123440;Joystick;Right;Horizontal;0;Vertical;0
123460;Joystick;Left;Horizontal;0;Vertical;0
123460;Joystick;Right;Horizontal;0;Vertical;0
123480;Joystick;Left;Horizontal;0;Vertical;0
123480;Joystick;Right;Horizontal;0;Vertical;0
123500;Joystick;Left;Horizontal;0;Vertical;0
123500;Joystick;Right;Horizontal;0;Vertical;0
123520;Joystick;Left;Horizontal;0;Vertical;0
123520;Joystick;Right;Horizontal;0;Vertical;0
123540;Joystick;Left;Horizontal;0;Vertical;0
123540;Joystick;Right;Horizontal;0;Vertical;0
123560;Joystick;Left;Horizontal;0;Vertical;0
123560;Joystick;Right;Horizontal;0;Vertical;0
123580;Joystick;Left;Horizontal;0;Vertical;0
123580;Joystick;Right;Horizontal;0;Vertical;0
123600;Joystick;Left;Horizontal;0;Vertical;0
123600;Joystick;Right;Horizontal;0;Vertical;0
123615,4;Enemy;Spawn;Type;-1;ID;21198;SpawnPoint;BasicSpawnPoint1;Mechanic;RegularSpawn
123620;Joystick;Left;Horizontal;0;Vertical;0
123620;Joystick;Right;Horizontal;0;Vertical;0
123640;Joystick;Left;Horizontal;0;Vertical;0
123640;Joystick;Right;Horizontal;0;Vertical;0
123660;Joystick;Left;Horizontal;0;Vertical;0
123660;Joystick;Right;Horizontal;0;Vertical;0
123680;Joystick;Left;Horizontal;0;Vertical;0
123680;Joystick;Right;Horizontal;0;Vertical;0
123700;Joystick;Left;Horizontal;0;Vertical;0
123700;Joystick;Right;Horizontal;0;Vertical;0
123720;Joystick;Left;Horizontal;0;Vertical;0
123720;Joystick;Right;Horizontal;0;Vertical;0
123740;Joystick;Left;Horizontal;0;Vertical;0
123740;Joystick;Right;Horizontal;0;Vertical;0
123742,3;Player;Health;DecreaseTo;80;By;Enemy;ID;-19330
123742,3;Slider;Health;DecreaseTo;80
123760;Joystick;Left;Horizontal;-1;Vertical;0
123760;Joystick;Right;Horizontal;0;Vertical;0
123780;Joystick;Left;Horizontal;-1;Vertical;0
123780;Joystick;Right;Horizontal;0;Vertical;0
123800;Joystick;Left;Horizontal;-1;Vertical;0
123800;Joystick;Right;Horizontal;0;Vertical;0
123820;Joystick;Left;Horizontal;-1;Vertical;0
123820;Joystick;Right;Horizontal;0;Vertical;0
123840;Joystick;Left;Horizontal;-1;Vertical;0
123840;Joystick;Right;Horizontal;0;Vertical;0
123860;Joystick;Left;Horizontal;-1;Vertical;0
123860;Joystick;Right;Horizontal;0;Vertical;0
123880;Joystick;Left;Horizontal;-1;Vertical;0
123880;Joystick;Right;Horizontal;0;Vertical;0
123900;Joystick;Left;Horizontal;-1;Vertical;0
123900;Joystick;Right;Horizontal;0;Vertical;0
123920;Joystick;Left;Horizontal;-1;Vertical;0
123920;Joystick;Right;Horizontal;0;Vertical;0
123940;Joystick;Left;Horizontal;-1;Vertical;0
123940;Joystick;Right;Horizontal;0;Vertical;0
123960;Joystick;Left;Horizontal;-1;Vertical;0
123960;Joystick;Right;Horizontal;0;Vertical;0
123980;Joystick;Left;Horizontal;-1;Vertical;0
123980;Joystick;Right;Horizontal;0;Vertical;0
124000;Joystick;Left;Horizontal;-1;Vertical;0
124000;Joystick;Right;Horizontal;0;Vertical;0
124020;Joystick;Left;Horizontal;-1;Vertical;0
124020;Joystick;Right;Horizontal;0;Vertical;0
124040;Joystick;Left;Horizontal;-1;Vertical;0
124040;Joystick;Right;Horizontal;0;Vertical;0
124060;Joystick;Left;Horizontal;-1;Vertical;0
124060;Joystick;Right;Horizontal;0;Vertical;0
124080;Joystick;Left;Horizontal;0;Vertical;0
124080;Joystick;Right;Horizontal;0;Vertical;0
124100;Joystick;Left;Horizontal;0;Vertical;0
124100;Joystick;Right;Horizontal;0;Vertical;0
124120;Joystick;Left;Horizontal;0;Vertical;0
124120;Joystick;Right;Horizontal;0;Vertical;0
124140;Joystick;Left;Horizontal;0;Vertical;0
124140;Joystick;Right;Horizontal;0;Vertical;0
124160;Joystick;Left;Horizontal;0;Vertical;0
124160;Joystick;Right;Horizontal;0;Vertical;0
124180;Joystick;Left;Horizontal;0;Vertical;0
