1,530556E+15;UnixTime
822706,1;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
822706,1;Player;DamagePerShot;IncreaseTo;15
822706,1;Player;Range;IncreaseTo;100
823617,8;Enemy;Speed;ChangeTo;4,842418
824114,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
824646,1;Player;SuperPower;Time;2,751692
824646,1;Slider;SuperPower;DecreaseTo;23,67786
824646,1;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
824646,1;Player;DamagePerShot;DecreaseTo;14
824646,1;Player;Range;DecreaseTo;90
824646,1;Player;SuperPower;Kill;4
824646,1;Enemy;DeathBy;SuperPower
824646,1;Enemy;DeathBy;SuperPower
824646,1;Enemy;DeathBy;SuperPower
824646,1;Enemy;DeathBy;SuperPower
824646,1;Player;SuperPower;Alpha;0,5503383
825110,1;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
825110,1;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
825630,8;Enemy;Speed;ChangeTo;5,585703
826530,4;AffectiveSpawn;SpawnMax;SetTo;2
827647,1;Enemy;Speed;ChangeTo;5,273456
829657,1;Enemy;Speed;ChangeTo;5,477767
830104,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
831116,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
831116,6;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
831116,6;Enemy;1;AffectiveSpawn;AtSpawnPoint;0
831532,4;AffectiveSpawn;SpawnMax;SetTo;5
831664,8;Enemy;Speed;ChangeTo;5,341264
833106,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
833669,5;Enemy;Speed;ChangeTo;5,348033
834646,9;Slider;SuperPower;IncreaseTo;28,67786
834646,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
834646,9;Player;DamagePerShot;IncreaseTo;15
834646,9;Player;Range;IncreaseTo;100
835674;Enemy;Speed;ChangeTo;5,002928
836538,3;AffectiveSpawn;SpawnMax;SetTo;5
837102,2;Enemy;0;AffectiveSpawn;AtSpawnPoint;1
837102,2;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
837532,6;Enemy;DeathBy;Gun
837681,6;Enemy;Speed;ChangeTo;5,365869
837963,8;Enemy;DeathBy;Gun
839139,4;Player;Health;IncreaseTo;30
839139,4;Slider;Health;IncreaseTo;56
839686,1;Enemy;Speed;ChangeTo;5,211223
841249,4;Player;Health;DecreaseTo;10
841249,4;Slider;Health;DecreaseTo;28
841547,6;AffectiveSpawn;SpawnMax;SetTo;2
841696,7;Enemy;Speed;ChangeTo;5,00691
841713,3;Player;Health;DecreaseTo;-10
841713,3;Player;Death
845260,1;KeyPress;B
845292,1;Scene;Load;12
856262,5;KeyPress;C
