786436,9;AffectiveSpawn;SpawnMax;SetTo;5
786768,3;Enemy;DeathBy;Gun
787629,7;Enemy;Speed;ChangeTo;4,817985
787662,8;Slider;SuperPower;IncreaseTo;26,15124
787662,8;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
787662,8;Player;DamagePerShot;IncreaseTo;15
787662,8;Player;Range;IncreaseTo;100
789634,3;Enemy;Speed;ChangeTo;4,369941
791192,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
791441,1;AffectiveSpawn;SpawnMax;SetTo;0
791639,9;Enemy;Speed;ChangeTo;3,713546
792402;Enemy;DeathBy;Gun
793180,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
793479;Enemy;DeathBy;Gun
793644,5;Enemy;Speed;ChangeTo;3,187328
794805,5;Player;Health;IncreaseTo;90
794805,5;Slider;Health;IncreaseTo;112
795401,9;Enemy;DeathBy;Gun
795650,6;Enemy;Speed;ChangeTo;2,718249
795920,6;TextScore;ChangeTo;WSPANIALE
796185,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
796450,8;AffectiveSpawn;SpawnMax;SetTo;0
797662,3;Enemy;Speed;ChangeTo;2,57726
797678,8;Slider;SuperPower;IncreaseTo;31,15124
797678,8;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
797678,8;Player;DamagePerShot;IncreaseTo;15
797678,8;Player;Range;IncreaseTo;100
798613,6;Enemy;DeathBy;Gun
799662,8;Enemy;Speed;ChangeTo;2,455457
800193,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
801452;AffectiveSpawn;SpawnMax;SetTo;2
801667,4;Enemy;Speed;ChangeTo;2,337095
803682,6;Enemy;Speed;ChangeTo;2,213517
804196,2;Enemy;0;RegularSpawn;AtSpawnPoint;2
804395;Enemy;DeathBy;Gun
805687,4;Enemy;Speed;ChangeTo;2,112517
806466,1;AffectiveSpawn;SpawnMax;SetTo;2
807692,4;Slider;SuperPower;IncreaseTo;36,15124
807692,4;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
807692,4;Player;DamagePerShot;IncreaseTo;15
807692,4;Player;Range;IncreaseTo;100
807692,4;Enemy;Speed;ChangeTo;2,081809
807841,5;Enemy;DeathBy;Gun
808572,4;Player;Health;DecreaseTo;70
808572,4;Slider;Health;DecreaseTo;84
809185,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
809185,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
809551,6;Enemy;DeathBy;Gun
809700,1;Enemy;Speed;ChangeTo;2,062416
811474,3;AffectiveSpawn;SpawnMax;SetTo;2
811706,2;Enemy;Speed;ChangeTo;2,048934
813183,3;Enemy;DeathBy;Gun
813713,9;Enemy;Speed;ChangeTo;2,031548
815189,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
815719,8;Enemy;Speed;ChangeTo;2,015342
815968,2;Enemy;DeathBy;Gun
816481,8;AffectiveSpawn;SpawnMax;SetTo;2
817693,9;Slider;SuperPower;IncreaseTo;41,15124
817693,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
817693,9;Player;DamagePerShot;IncreaseTo;15
817693,9;Player;Range;IncreaseTo;100
817727;Enemy;Speed;ChangeTo;2,009861
818192,7;Enemy;0;RegularSpawn;AtSpawnPoint;2
819733,4;Enemy;Speed;ChangeTo;2,007732
820263,9;Enemy;DeathBy;Gun
821492,5;AffectiveSpawn;SpawnMax;SetTo;2
821741,1;Enemy;Speed;ChangeTo;2,004516
822192,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
823673,8;Enemy;DeathBy;Gun
823756,5;Enemy;Speed;ChangeTo;2,003347
825579,2;Player;Health;IncreaseTo;80
825761,3;Enemy;Speed;ChangeTo;2,00315
826184,2;Enemy;0;RegularSpawn;AtSpawnPoint;0
826250,4;Enemy;DeathBy;Gun
826499,3;AffectiveSpawn;SpawnMax;SetTo;0
827180,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
827714,8;Slider;SuperPower;IncreaseTo;46,15124
827714,8;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
827714,8;Player;DamagePerShot;IncreaseTo;15
827714,8;Player;Range;IncreaseTo;100
827776,8;Enemy;Speed;ChangeTo;2,00333
828820,9;Enemy;DeathBy;Gun
829782,8;Enemy;Speed;ChangeTo;2,003648
830744,3;Enemy;DeathBy;Gun
831505,7;AffectiveSpawn;SpawnMax;SetTo;0
831790,6;Enemy;Speed;ChangeTo;2,00353
833796,1;Enemy;Speed;ChangeTo;2,003357
835190,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
835804,1;Enemy;Speed;ChangeTo;2,002712
836184,4;Enemy;0;RegularSpawn;AtSpawnPoint;1
836515,8;AffectiveSpawn;SpawnMax;SetTo;0
836532,3;Enemy;DeathBy;Gun
837195,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
837728,1;Slider;SuperPower;IncreaseTo;51,15124
837728,1;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
837728,1;Player;DamagePerShot;IncreaseTo;15
837728,1;Player;Range;IncreaseTo;100
837811,1;Enemy;Speed;ChangeTo;2,003234
838443,9;Enemy;DeathBy;Gun
839819,1;Enemy;Speed;ChangeTo;2,00316
839951,4;Enemy;DeathBy;Gun
840597,9;Enemy;DeathBy;Gun
841445,3;Enemy;DeathBy;Gun
841528,2;AffectiveSpawn;SpawnMax;SetTo;0
841826,4;Enemy;Speed;ChangeTo;2,003302
842590,3;Player;Health;IncreaseTo;90
842590,3;Slider;Health;IncreaseTo;112
843369,3;Enemy;DeathBy;Gun
843833,1;Enemy;Speed;ChangeTo;2,005784
845191,4;Enemy;0;RegularSpawn;AtSpawnPoint;2
845291,8;Enemy;DeathBy;Gun
845805,3;TextScore;ChangeTo;FANTASTYCZNIE
845838,5;Enemy;Speed;ChangeTo;2,01614
846534,3;AffectiveSpawn;SpawnMax;SetTo;0
847743,9;Slider;SuperPower;IncreaseTo;56,15124
847743,9;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
847743,9;Player;DamagePerShot;IncreaseTo;15
847743,9;Player;Range;IncreaseTo;100
847843;Enemy;Speed;ChangeTo;2,152703
848193,5;Enemy;0;RegularSpawn;AtSpawnPoint;1
848193,5;Enemy;0;RegularSpawn;AtSpawnPoint;0
849850,8;Enemy;Speed;ChangeTo;2,177091
851540,6;AffectiveSpawn;SpawnMax;SetTo;0
851855,6;Enemy;Speed;ChangeTo;2,208948
853859,9;Enemy;Speed;ChangeTo;2,192049
854191,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
855864,5;Enemy;Speed;ChangeTo;2,18718
856543,7;AffectiveSpawn;SpawnMax;SetTo;0
857756,6;Slider;SuperPower;IncreaseTo;61,15124
857756,6;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
857756,6;Player;DamagePerShot;IncreaseTo;15
857756,6;Player;Range;IncreaseTo;100
857872,9;Enemy;Speed;ChangeTo;2,179313
859181,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
859595,6;Player;Health;IncreaseTo;100
859877,1;Enemy;Speed;ChangeTo;2,208284
861188,8;Enemy;0;RegularSpawn;AtSpawnPoint;0
861553,3;AffectiveSpawn;SpawnMax;SetTo;0
861887,5;Enemy;Speed;ChangeTo;2,215321
863196,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
863893,3;Enemy;Speed;ChangeTo;2,236476
865901,4;Enemy;Speed;ChangeTo;2,271648
866564,1;AffectiveSpawn;SpawnMax;SetTo;0
867761,7;Slider;SuperPower;IncreaseTo;66,15124
867761,7;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
867761,7;Player;DamagePerShot;IncreaseTo;15
867761,7;Player;Range;IncreaseTo;100
867910,7;Enemy;Speed;ChangeTo;2,286199
869768,2;Player;SuperPower;Time;5,01405
869768,2;Slider;SuperPower;DecreaseTo;0
869768,2;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
869768,2;Player;DamagePerShot;DecreaseTo;14
869768,2;Player;Range;DecreaseTo;90
869768,2;Player;SuperPower;Kill;0
869768,2;Player;SuperPower;Alpha;1
869917,2;Enemy;Speed;ChangeTo;2,347874
870182,2;Enemy;0;RegularSpawn;AtSpawnPoint;1
871577,8;AffectiveSpawn;SpawnMax;SetTo;0
871925,8;Enemy;Speed;ChangeTo;2,375512
872190,8;Enemy;0;RegularSpawn;AtSpawnPoint;1
873936,6;Enemy;Speed;ChangeTo;2,492619
874185,1;Enemy;0;RegularSpawn;AtSpawnPoint;0
875943,3;Enemy;Speed;ChangeTo;2,546103
876589,9;AffectiveSpawn;SpawnMax;SetTo;0
876607,3;Player;Health;IncreaseTo;110
877955,6;Enemy;Speed;ChangeTo;2,455843
879772,4;Slider;SuperPower;IncreaseTo;5
879772,4;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
879772,4;Player;DamagePerShot;IncreaseTo;15
879772,4;Player;Range;IncreaseTo;100
879962,4;Enemy;Speed;ChangeTo;2,415812
880487,1;Player;SuperPower;Time;5,090221
880487,1;Slider;SuperPower;DecreaseTo;0
880487,1;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
880487,1;Player;DamagePerShot;DecreaseTo;14
880487,1;Player;Range;DecreaseTo;90
880487,1;Player;SuperPower;Kill;3
880487,1;Enemy;DeathBy;SuperPower
880487,1;Enemy;DeathBy;SuperPower
880487,1;Enemy;DeathBy;SuperPower
880487,1;Player;SuperPower;Alpha;1
881183,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
881183,1;Enemy;0;RegularSpawn;AtSpawnPoint;2
881591,6;AffectiveSpawn;SpawnMax;SetTo;0
881975,6;Enemy;Speed;ChangeTo;2,59892
883983,3;Enemy;Speed;ChangeTo;2,902798
885994,6;Enemy;Speed;ChangeTo;3,031303
886598,4;AffectiveSpawn;SpawnMax;SetTo;0
887193,7;Enemy;0;RegularSpawn;AtSpawnPoint;0
888008,1;Enemy;Speed;ChangeTo;2,763963
889987;Enemy;DeathBy;Gun
890015,1;Enemy;Speed;ChangeTo;2,616845
890181;Enemy;0;RegularSpawn;AtSpawnPoint;0
890495,6;Slider;SuperPower;IncreaseTo;5
890495,6;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
890495,6;Player;DamagePerShot;IncreaseTo;15
890495,6;Player;Range;IncreaseTo;100
890942,9;Enemy;DeathBy;Gun
891605,5;AffectiveSpawn;SpawnMax;SetTo;0
892024,7;Enemy;Speed;ChangeTo;2,426955
892190,3;Enemy;0;RegularSpawn;AtSpawnPoint;2
893300,3;Enemy;DeathBy;Gun
893615,1;Player;Health;IncreaseTo;120
893615,1;Slider;Health;IncreaseTo;140
893946,4;Enemy;DeathBy;Gun
894029,3;Enemy;Speed;ChangeTo;2,286442
896034,9;Enemy;Speed;ChangeTo;2,24734
896614,2;AffectiveSpawn;SpawnMax;SetTo;0
898044,9;Enemy;Speed;ChangeTo;2,192106
899088,6;Enemy;DeathBy;Gun
899187,9;Enemy;0;RegularSpawn;AtSpawnPoint;2
900051,8;Enemy;Speed;ChangeTo;2,158101
900184,6;Enemy;0;RegularSpawn;AtSpawnPoint;2
900499,1;Slider;SuperPower;IncreaseTo;10
900499,1;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
900499,1;Player;DamagePerShot;IncreaseTo;15
900499,1;Player;Range;IncreaseTo;100
901035;Player;Health;DecreaseTo;100
901035;Slider;Health;DecreaseTo;112
901614,8;AffectiveSpawn;SpawnMax;SetTo;0
902062,1;Enemy;Speed;ChangeTo;2,099131
903181,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
904063,5;Enemy;Speed;ChangeTo;2,101224
906071,9;Enemy;Speed;ChangeTo;2,108802
906621,6;AffectiveSpawn;SpawnMax;SetTo;0
908082,3;Enemy;Speed;ChangeTo;2,08516
908182,3;Enemy;0;RegularSpawn;AtSpawnPoint;1
908446,7;Player;SuperPower;Time;4,715149
908446,7;Slider;SuperPower;DecreaseTo;0,5697021
908446,7;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
908446,7;Player;DamagePerShot;DecreaseTo;14
908446,7;Player;Range;DecreaseTo;90
908446,7;Player;SuperPower;Kill;1
908446,7;Enemy;DeathBy;SuperPower
908446,7;Player;SuperPower;Alpha;0,9430298
910095,8;Enemy;Speed;ChangeTo;2,081907
911629,3;AffectiveSpawn;SpawnMax;SetTo;0
912110,1;Enemy;Speed;ChangeTo;2,0829
913189,4;Enemy;0;RegularSpawn;AtSpawnPoint;0
914117,1;Enemy;Speed;ChangeTo;2,070017
914183,6;Enemy;0;RegularSpawn;AtSpawnPoint;1
916124,8;Enemy;Speed;ChangeTo;2,059581
916638,3;AffectiveSpawn;SpawnMax;SetTo;0
917185,1;Enemy;0;RegularSpawn;AtSpawnPoint;1
918035,1;Player;Health;IncreaseTo;110
918134,4;Enemy;Speed;ChangeTo;2,065397
918451,3;Slider;SuperPower;IncreaseTo;5,569702
918451,3;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
918451,3;Player;DamagePerShot;IncreaseTo;15
918451,3;Player;Range;IncreaseTo;100
919959,5;Enemy;DeathBy;Gun
920141,7;Enemy;Speed;ChangeTo;2,07263
921027,2;Enemy;DeathBy;Gun
921638,6;AffectiveSpawn;SpawnMax;SetTo;0
922152,9;Enemy;Speed;ChangeTo;2,063407
924167,2;Enemy;Speed;ChangeTo;2,06028
924415,7;Enemy;DeathBy;Gun
925184,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
925697,9;Enemy;DeathBy;Gun
926178,3;Enemy;Speed;ChangeTo;2,054382
926194,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
926194,9;Enemy;0;RegularSpawn;AtSpawnPoint;1
926642,3;AffectiveSpawn;SpawnMax;SetTo;0
928197,1;Enemy;Speed;ChangeTo;2,041561
928454,4;Slider;SuperPower;IncreaseTo;10,5697
928454,4;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
928454,4;Player;DamagePerShot;IncreaseTo;15
928454,4;Player;Range;IncreaseTo;100
928868,6;Enemy;DeathBy;Gun
929280,3;Enemy;DeathBy;Gun
930205,4;Enemy;Speed;ChangeTo;2,03046
930536,8;Enemy;DeathBy;Gun
931654,1;AffectiveSpawn;SpawnMax;SetTo;0
932215,3;Enemy;Speed;ChangeTo;2,027121
933276,1;Enemy;DeathBy;Gun
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
933790;Enemy;DeathBy;LevelEnd
934230,2;Enemy;Speed;ChangeTo;2,028077
935037,6;Player;Health;IncreaseTo;120
935037,6;Slider;Health;IncreaseTo;140
935186,3;Enemy;0;RegularSpawn;AtSpawnPoint;0
935202,8;Enemy;DeathBy;LevelEnd
936181;Enemy;0;RegularSpawn;AtSpawnPoint;1
936197,8;Enemy;DeathBy;LevelEnd
936230,7;Enemy;Speed;ChangeTo;2,028888
936661,4;AffectiveSpawn;SpawnMax;SetTo;0
936793,9;Scene;Load;7
940011,4;ButtonClick;Next
945428,6;ButtonClick;Next
950514,6;ButtonClick;Next
954805,4;ButtonClick;Play
958118,7;Player;Starting;Range;100
958118,7;Player;Starting;TimeBetweenBullets;0,2
958118,7;Player;Starting;DamagerPerShot;15
958118,7;Player;Starting;SuperPower;100
958118,7;Player;Starting;Health;170
958118,7;Scene;Load;8
958118,7;Alert;CameraChange;1
962101,8;Alert;CameraChange;2
966087,5;Alert;CameraChange;3
970096,6;Camera;ChangeTo;FPS
977937,4;KeyPress;I
998829,6;Enemy;0;RegularSpawn;AtSpawnPoint;0
1003005;Enemy;DeathBy;Gun
1004813;Enemy;0;RegularSpawn;AtSpawnPoint;0
1010569;Enemy;0;RegularSpawn;AtSpawnPoint;0
1010833;Enemy;0;RegularSpawn;AtSpawnPoint;0
1010966;Enemy;DeathBy;Gun
1014811;Enemy;0;RegularSpawn;AtSpawnPoint;0
1014927;Enemy;DeathBy;Gun
1018119;AffectiveSpawn;SpawnMax;SetTo;0
1018169;Alert;AffectiveSpawn;Activation
1018169;AffectiveSpawn;Active;Sum;5
1018579;Enemy;0;RegularSpawn;AtSpawnPoint;0
1022827;Enemy;0;RegularSpawn;AtSpawnPoint;0
1023126;AffectiveSpawn;SpawnMax;SetTo;0
1024817;Enemy;0;RegularSpawn;AtSpawnPoint;0
1026576;Enemy;0;RegularSpawn;AtSpawnPoint;0
1028337;Player;SuperPower;Time;1,362692
1028337;Slider;SuperPower;DecreaseTo;72,74615
1028337;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
1028337;Player;DamagePerShot;DecreaseTo;14
1028337;Player;Range;DecreaseTo;90
1028337;Player;SuperPower;Kill;0
1028337;Player;SuperPower;Alpha;0,2725385
1028337;AffectiveSpawn;SpawnMax;SetTo;2
1029074;Player;Health;DecreaseTo;140
1033349;AffectiveSpawn;SpawnMax;SetTo;2
1034565;Enemy;0;RegularSpawn;AtSpawnPoint;0
1034804;Enemy;0;RegularSpawn;AtSpawnPoint;0
1034821;Enemy;0;RegularSpawn;AtSpawnPoint;0
1038350;Slider;SuperPower;IncreaseTo;77,74615
1038350;Player;TimeBetweenTwoBullets;DecreaseTo;0,2
1038350;Player;DamagePerShot;IncreaseTo;15
1038350;Player;Range;IncreaseTo;100
1038350;AffectiveSpawn;SpawnMax;SetTo;2
1039628;Player;Health;DecreaseTo;110
1039628;Slider;Health;DecreaseTo;136
1042548;Player;Health;DecreaseTo;80
1042548;Slider;Health;DecreaseTo;102
1042564;Enemy;0;RegularSpawn;AtSpawnPoint;0
1043363;AffectiveSpawn;SpawnMax;SetTo;2
1043463;Player;Health;DecreaseTo;50
1043463;Slider;Health;DecreaseTo;68
1044807;Enemy;0;RegularSpawn;AtSpawnPoint;0
1044840;Player;Health;DecreaseTo;20
1044840;Slider;Health;DecreaseTo;34
1045872;Enemy;0;AffectiveSpawn;AtSpawnPoint;1
1045955;Player;Health;DecreaseTo;-10
1045955;Player;Death
1048378;AffectiveSpawn;SpawnMax;SetTo;2
1048897;KeyPress;R
1048993;Scene;Load;7
1050471;ButtonClick;Next
1050752;ButtonClick;Next
1051034;ButtonClick;Next
1052177;ButtonClick;Play
1055491;Player;Starting;Range;100
1055491;Player;Starting;TimeBetweenBullets;0,2
1055491;Player;Starting;DamagerPerShot;15
1055491;Player;Starting;SuperPower;100
1055491;Player;Starting;Health;170
1055491;Scene;Load;8
1055491;Alert;CameraChange;1
1059459;Alert;CameraChange;2
1063459;Alert;CameraChange;3
1067457;Camera;ChangeTo;FPS
1076206;Enemy;0;RegularSpawn;AtSpawnPoint;0
1082265;Enemy;0;RegularSpawn;AtSpawnPoint;0
1082696;Enemy;DeathBy;Gun
1088215;Enemy;0;RegularSpawn;AtSpawnPoint;0
1088662;Enemy;0;RegularSpawn;AtSpawnPoint;0
1092261;Enemy;0;RegularSpawn;AtSpawnPoint;0
1092924;Enemy;DeathBy;Gun
1095719;Enemy;DeathBy;Gun
1096664;Enemy;0;RegularSpawn;AtSpawnPoint;0
1100099;Enemy;DeathBy;Gun
1100215;Enemy;0;RegularSpawn;AtSpawnPoint;0
1102270;Enemy;0;RegularSpawn;AtSpawnPoint;0
1104657;Enemy;DeathBy;Gun
1104674;Enemy;0;RegularSpawn;AtSpawnPoint;0
1107063;Enemy;DeathBy;Gun
1111573;Enemy;DeathBy;Gun
1112203;Enemy;0;RegularSpawn;AtSpawnPoint;0
1112269;Enemy;0;RegularSpawn;AtSpawnPoint;0
1112675;Enemy;0;RegularSpawn;AtSpawnPoint;0
1114566;Enemy;DeathBy;Gun
1115477;AffectiveSpawn;SpawnMax;SetTo;2
1115543;Alert;AffectiveSpawn;Activation
1115543;AffectiveSpawn;Active;Sum;5
1118052;Enemy;DeathBy;Gun
1120490;AffectiveSpawn;SpawnMax;SetTo;2
1120672;Enemy;0;RegularSpawn;AtSpawnPoint;0
1121867;Enemy;DeathBy;Gun
1122264;Enemy;0;RegularSpawn;AtSpawnPoint;0
1123556;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
1124207;Enemy;0;RegularSpawn;AtSpawnPoint;0
1125492;AffectiveSpawn;SpawnMax;SetTo;2
1125707;Enemy;DeathBy;Gun
1128047;Enemy;DeathBy;Gun
1128253;Player;Health;DecreaseTo;140
1128551;Enemy;1;AffectiveSpawn;AtSpawnPoint;1
1128667;Enemy;0;RegularSpawn;AtSpawnPoint;0
1130508;AffectiveSpawn;SpawnMax;SetTo;2
1130943;Enemy;DeathBy;Gun
1132274;Enemy;0;RegularSpawn;AtSpawnPoint;0
1133551;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
1135509;AffectiveSpawn;SpawnMax;SetTo;2
1136205;Enemy;0;RegularSpawn;AtSpawnPoint;0
1136669;Enemy;0;RegularSpawn;AtSpawnPoint;0
1136769;Enemy;DeathBy;Gun
1138551;Enemy;2;AffectiveSpawn;AtSpawnPoint;0
1140396;Player;Health;DecreaseTo;110
1140396;Slider;Health;DecreaseTo;136
1140522;AffectiveSpawn;SpawnMax;SetTo;2
1140540;Enemy;DeathBy;Gun
1142278;Enemy;0;RegularSpawn;AtSpawnPoint;0
1142430;Enemy;DeathBy;Gun
1143554;Enemy;0;AffectiveSpawn;AtSpawnPoint;0
1144673;Enemy;0;RegularSpawn;AtSpawnPoint;0
1145505;Alert;Enemy;SpeedAdjust
1145505;Enemy;Speed;ChangeTo;6,699146
1145524;AffectiveSpawn;SpawnMax;SetTo;2
1147216;Player;Health;DecreaseTo;80
1147216;Slider;Health;DecreaseTo;102
1147520;Enemy;Speed;ChangeTo;6,675174
1148037;Player;SuperPower;Time;4,200791
1148037;Slider;SuperPower;DecreaseTo;15,98418
1148037;Player;TimeBetweenTwoBullets;IncreaseTo;0,3
1148037;Player;DamagePerShot;DecreaseTo;14
1148037;Player;Range;DecreaseTo;90
1148037;Player;SuperPower;Kill;0
1148037;Player;SuperPower;Alpha;0,8401582
1148120;Player;Health;DecreaseTo;50
1148120;Slider;Health;DecreaseTo;68
1148202;Enemy;0;RegularSpawn;AtSpawnPoint;0
1148273;Player;Health;DecreaseTo;20
1148273;Slider;Health;DecreaseTo;34
1148542;Player;Health;DecreaseTo;-10
1148542;Player;Death
1150540;AffectiveSpawn;SpawnMax;SetTo;2
1155049;KeyPress;B
1155126;Scene;Load;12
1164765;KeyPress;C
